Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.00085,,
0.2,-0.00138,,
0.3,-0.00391,,
0.4,-0.00850,,
0.5,-0.01267,,
0.6,-0.01512,,
0.7,-0.01657,,
0.8,-0.01949,,
0.9,-0.02375,,
1.0,-0.02921,,
1.1,-0.03503,,
1.2,-0.04207,,
1.3,-0.05002,,
1.4,-0.05670,,
1.5,-0.06233,,
1.6,-0.06908,,
1.7,-0.07343,,
1.8,-0.07630,,
1.9,-0.07696,,
2.0,-0.07717,,
2.1,-0.07723,,
2.2,-0.07469,,
2.3,-0.07171,,
2.4,-0.06882,,
2.5,-0.06696,,
2.6,-0.06591,,
2.7,-0.06482,,
2.8,-0.06522,,
2.9,-0.06584,,
3.0,-0.06600,,
3.1,-0.06668,,
3.2,-0.06967,,
3.3,-0.07315,,
3.4,-0.07808,,
3.5,-0.08486,,
3.6,-0.09425,,
3.7,-0.10514,,
3.8,-0.11616,,
3.9,-0.12593,,
4.0,-0.13311,,
4.1,-0.13851,,
4.2,-0.14203,,
4.3,-0.14373,,
4.4,-0.14314,,
4.5,-0.14016,,
4.6,-0.13688,,
4.7,-0.13380,,
4.8,-0.13247,,
4.9,-0.13230,,
5.0,-0.13354,,
5.1,-0.13621,,
5.2,-0.13826,,
5.3,-0.14127,,
5.4,-0.14337,,
5.5,-0.14560,,
5.6,-0.14985,,
5.7,-0.15564,,
5.8,-0.16328,,
5.9,-0.17214,,
6.0,-0.18311,,
6.1,-0.19521,,
6.2,-0.20716,,
6.3,-0.21828,,
6.4,-0.22894,,
6.5,-0.23937,,
6.6,-0.24771,,
6.7,-0.25578,,
6.8,-0.26192,,
6.9,-0.26735,,
7.0,-0.27148,,
7.1,-0.27473,,
7.2,-0.27606,,
7.3,-0.27639,,
7.4,-0.27627,,
7.5,-0.27736,,
7.6,-0.27979,,
7.7,-0.28288,,
7.8,-0.28754,,
7.9,-0.29150,,
8.0,-0.29228,,
8.1,-0.29339,,
8.2,-0.29472,,
8.3,-0.29420,,
8.4,-0.29351,,
8.5,-0.29619,,
8.6,-0.29993,,
8.7,-0.30542,,
8.8,-0.30826,,
8.9,-0.30828,,
9.0,-0.30822,,
9.1,-0.31087,,
9.2,-0.31556,,
9.3,-0.31915,,
9.4,-0.32134,,
9.5,-0.32208,,
9.6,-0.32409,,
9.7,-0.32873,,
9.8,-0.33324,,
9.9,-0.33549,,
10.0,-0.33517,,
10.1,-0.33757,,
10.2,-0.34136,,
10.3,-0.34443,,
10.4,-0.34437,,
10.5,-0.34143,,
10.6,-0.33727,,
10.7,-0.33749,,
10.8,-0.34016,,
10.9,-0.34340,,
11.0,-0.34552,,
11.1,-0.34634,,
11.2,-0.34915,,
11.3,-0.35427,,
11.4,-0.35972,,
11.5,-0.36242,,
11.6,-0.36358,,
11.7,-0.36460,,
11.8,-0.36756,,
11.9,-0.37148,,
12.0,-0.37244,,
12.1,-0.36856,,
12.2,-0.36314,,
12.3,-0.35872,,
12.4,-0.35790,,
12.5,-0.35853,,
12.6,-0.35737,,
12.7,-0.35545,,
12.8,-0.35403,,
12.9,-0.35046,,
13.0,-0.34545,,
13.1,-0.33881,,
13.2,-0.32993,,
13.3,-0.32322,,
13.4,-0.31828,,
13.5,-0.31542,,
13.6,-0.31333,,
13.7,-0.30796,,
13.8,-0.30266,,
13.9,-0.29854,,
14.0,-0.29745,,
14.1,-0.29884,,
14.2,-0.30025,,
14.3,-0.30037,,
14.4,-0.30056,,
14.5,-0.30155,,
14.6,-0.30368,,
14.7,-0.30704,,
14.8,-0.31027,,
14.9,-0.31266,,
15.0,-0.31520,,
15.1,-0.31776,,
15.2,-0.31959,,
15.3,-0.31641,,
15.4,-0.30956,,
15.5,-0.30266,,
15.6,-0.29504,,
15.7,-0.28702,,
15.8,-0.28081,,
15.9,-0.27414,,
16.0,-0.26716,,
16.1,-0.25998,,
16.2,-0.25199,,
16.3,-0.24426,,
16.4,-0.23799,,
16.5,-0.22978,,
16.6,-0.22255,,
16.7,-0.21714,,
16.8,-0.21321,,
16.9,-0.21046,,
