Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.01403,,
0.2,0.02615,,
0.3,0.03489,,
0.4,0.03972,,
0.5,0.04128,,
0.6,0.04083,,
0.7,0.03718,,
0.8,0.03061,,
0.9,0.02147,,
1.0,0.01012,,
1.1,-0.00242,,
1.2,-0.01617,,
1.3,-0.03040,,
1.4,-0.04404,,
1.5,-0.05719,,
1.6,-0.07128,,
1.7,-0.08370,,
1.8,-0.09449,,
1.9,-0.10380,,
2.0,-0.11179,,
2.1,-0.11934,,
2.2,-0.12494,,
2.3,-0.12991,,
2.4,-0.13434,,
2.5,-0.13702,,
2.6,-0.13871,,
2.7,-0.14123,,
2.8,-0.14352,,
2.9,-0.14567,,
3.0,-0.14644,,
3.1,-0.14591,,
3.2,-0.14554,,
3.3,-0.14478,,
3.4,-0.14534,,
3.5,-0.14805,,
3.6,-0.15121,,
3.7,-0.15390,,
3.8,-0.15497,,
3.9,-0.15393,,
4.0,-0.15069,,
4.1,-0.14730,,
4.2,-0.14425,,
4.3,-0.14438,,
4.4,-0.14770,,
4.5,-0.15264,,
4.6,-0.15760,,
4.7,-0.15973,,
4.8,-0.15837,,
4.9,-0.15342,,
5.0,-0.14639,,
5.1,-0.14023,,
5.2,-0.13778,,
5.3,-0.13831,,
5.4,-0.14056,,
5.5,-0.14174,,
5.6,-0.14112,,
5.7,-0.13906,,
5.8,-0.13588,,
5.9,-0.13183,,
6.0,-0.12908,,
6.1,-0.12540,,
6.2,-0.12099,,
6.3,-0.11599,,
6.4,-0.10989,,
6.5,-0.10378,,
6.6,-0.10025,,
6.7,-0.09851,,
6.8,-0.09933,,
6.9,-0.10097,,
7.0,-0.10177,,
7.1,-0.10090,,
7.2,-0.09737,,
7.3,-0.09349,,
7.4,-0.09052,,
7.5,-0.08973,,
7.6,-0.09164,,
7.7,-0.09502,,
7.8,-0.09976,,
7.9,-0.10373,,
8.0,-0.10651,,
8.1,-0.10992,,
8.2,-0.11425,,
8.3,-0.12090,,
8.4,-0.12781,,
8.5,-0.13386,,
8.6,-0.13852,,
8.7,-0.14292,,
8.8,-0.14900,,
8.9,-0.15571,,
9.0,-0.16374,,
9.1,-0.17208,,
9.2,-0.18145,,
9.3,-0.19285,,
9.4,-0.20467,,
9.5,-0.21603,,
9.6,-0.22385,,
9.7,-0.22739,,
9.8,-0.22656,,
9.9,-0.22427,,
10.0,-0.22085,,
10.1,-0.21855,,
10.2,-0.21916,,
10.3,-0.22012,,
10.4,-0.22201,,
10.5,-0.22378,,
10.6,-0.22352,,
10.7,-0.22170,,
10.8,-0.22131,,
10.9,-0.21989,,
11.0,-0.22016,,
11.1,-0.22081,,
11.2,-0.21980,,
11.3,-0.21814,,
11.4,-0.21573,,
11.5,-0.21195,,
11.6,-0.20851,,
11.7,-0.20698,,
11.8,-0.20807,,
11.9,-0.21393,,
12.0,-0.22210,,
12.1,-0.22975,,
12.2,-0.23608,,
12.3,-0.23942,,
12.4,-0.24043,,
12.5,-0.23960,,
12.6,-0.23867,,
12.7,-0.23791,,
12.8,-0.23877,,
12.9,-0.24127,,
13.0,-0.24593,,
13.1,-0.24960,,
13.2,-0.25000,,
13.3,-0.24811,,
13.4,-0.24265,,
13.5,-0.23252,,
13.6,-0.22144,,
13.7,-0.20948,,
13.8,-0.20005,,
13.9,-0.19544,,
14.0,-0.19390,,
14.1,-0.19561,,
14.2,-0.20040,,
14.3,-0.20601,,
14.4,-0.21116,,
14.5,-0.21452,,
14.6,-0.21486,,
14.7,-0.21240,,
14.8,-0.20746,,
14.9,-0.20169,,
15.0,-0.19803,,
15.1,-0.19791,,
15.2,-0.20050,,
15.3,-0.20585,,
15.4,-0.21311,,
15.5,-0.22301,,
15.6,-0.23443,,
15.7,-0.24337,,
15.8,-0.24852,,
15.9,-0.24747,,
16.0,-0.24003,,
16.1,-0.22853,,
16.2,-0.21848,,
16.3,-0.21272,,
16.4,-0.21248,,
16.5,-0.21932,,
16.6,-0.22898,,
16.7,-0.23961,,
16.8,-0.24686,,
16.9,-0.25061,,
17.0,-0.25106,,
17.1,-0.24987,,
17.2,-0.24870,,
17.3,-0.24976,,
17.4,-0.25474,,
17.5,-0.26624,,
17.6,-0.28058,,
17.7,-0.29424,,
17.8,-0.30672,,
17.9,-0.31783,,
18.0,-0.32559,,
18.1,-0.32984,,
18.2,-0.32743,,
18.3,-0.31916,,
18.4,-0.30914,,
18.5,-0.29841,,
18.6,-0.28889,,
18.7,-0.28283,,
18.8,-0.28120,,
18.9,-0.28156,,
19.0,-0.28180,,
19.1,-0.28014,,
19.2,-0.27774,,
19.3,-0.27527,,
19.4,-0.27310,,
19.5,-0.27009,,
19.6,-0.26501,,
19.7,-0.25672,,
19.8,-0.24811,,
19.9,-0.23945,,
20.0,-0.23022,,
20.1,-0.22349,,
20.2,-0.22071,,
20.3,-0.22041,,
20.4,-0.22228,,
20.5,-0.22666,,
20.6,-0.22959,,
20.7,-0.23169,,
20.8,-0.23138,,
20.9,-0.22731,,
21.0,-0.22365,,
21.1,-0.22064,,
21.2,-0.22165,,
21.3,-0.22886,,
21.4,-0.23970,,
21.5,-0.25318,,
21.6,-0.26595,,
21.7,-0.27428,,
21.8,-0.27848,,
21.9,-0.27834,,
22.0,-0.27604,,
22.1,-0.27422,,
22.2,-0.27427,,
22.3,-0.27548,,
22.4,-0.27607,,
22.5,-0.27577,,
22.6,-0.27320,,
22.7,-0.26975,,
22.8,-0.26757,,
22.9,-0.26571,,
23.0,-0.26563,,
23.1,-0.26602,,
23.2,-0.26349,,
23.3,-0.25578,,
23.4,-0.24204,,
23.5,-0.22555,,
23.6,-0.20892,,
23.7,-0.19622,,
23.8,-0.18866,,
23.9,-0.18852,,
24.0,-0.19385,,
24.1,-0.19991,,
24.2,-0.20344,,
24.3,-0.19893,,
24.4,-0.18663,,
24.5,-0.16921,,
24.6,-0.15111,,
24.7,-0.13411,,
24.8,-0.12104,,
24.9,-0.11317,,
25.0,-0.11012,,
25.1,-0.11070,,
25.2,-0.11399,,
25.3,-0.12064,,
25.4,-0.12878,,
25.5,-0.13729,,
25.6,-0.14225,,
25.7,-0.14312,,
25.8,-0.14059,,
25.9,-0.13722,,
26.0,-0.13777,,
26.1,-0.14449,,
26.2,-0.15619,,
26.3,-0.16986,,
26.4,-0.18180,,
26.5,-0.19079,,
26.6,-0.19441,,
26.7,-0.19176,,
26.8,-0.18477,,
26.9,-0.17480,,
27.0,-0.16277,,
27.1,-0.15199,,
27.2,-0.14545,,
27.3,-0.14444,,
27.4,-0.14928,,
27.5,-0.15573,,
27.6,-0.16342,,
27.7,-0.17070,,
27.8,-0.17808,,
27.9,-0.18644,,
28.0,-0.19358,,
28.1,-0.19839,,
28.2,-0.19912,,
28.3,-0.19580,,
28.4,-0.18937,,
28.5,-0.18323,,
28.6,-0.17915,,
28.7,-0.18058,,
28.8,-0.18635,,
28.9,-0.19485,,
29.0,-0.20568,,
29.1,-0.21847,,
29.2,-0.22758,,
29.3,-0.23093,,
29.4,-0.22847,,
29.5,-0.22192,,
29.6,-0.21445,,
29.7,-0.20850,,
29.8,-0.20528,,
29.9,-0.20523,,
30.0,-0.20703,,
30.1,-0.20987,,
30.2,-0.21255,,
30.3,-0.21313,,
30.4,-0.21205,,
30.5,-0.21031,,
30.6,-0.20850,,
30.7,-0.20629,,
30.8,-0.20285,,
30.9,-0.19850,,
31.0,-0.19743,,
31.1,-0.19836,,
31.2,-0.20176,,
31.3,-0.20641,,
31.4,-0.21090,,
31.5,-0.21315,,
31.6,-0.21354,,
31.7,-0.21043,,
31.8,-0.20582,,
31.9,-0.20089,,
32.0,-0.19631,,
32.1,-0.19240,,
32.2,-0.19126,,
32.3,-0.19450,,
32.4,-0.20000,,
32.5,-0.20846,,
32.6,-0.22071,,
32.7,-0.23689,,
32.8,-0.25551,,
32.9,-0.27162,,
33.0,-0.28143,,
33.1,-0.28336,,
33.2,-0.27712,,
33.3,-0.26513,,
33.4,-0.25240,,
33.5,-0.24363,,
33.6,-0.24174,,
33.7,-0.24712,,
33.8,-0.25618,,
33.9,-0.26673,,
34.0,-0.27350,,
34.1,-0.27398,,
34.2,-0.26790,,
34.3,-0.25626,,
34.4,-0.24264,,
34.5,-0.23106,,
34.6,-0.22421,,
34.7,-0.22318,,
34.8,-0.22616,,
34.9,-0.23124,,
35.0,-0.23592,,
35.1,-0.24087,,
35.2,-0.24643,,
35.3,-0.25075,,
35.4,-0.25360,,
35.5,-0.25363,,
35.6,-0.25099,,
35.7,-0.24595,,
35.8,-0.24013,,
35.9,-0.23778,,
36.0,-0.24091,,
36.1,-0.24955,,
36.2,-0.26267,,
36.3,-0.27674,,
36.4,-0.28916,,
36.5,-0.29930,,
36.6,-0.30435,,
36.7,-0.30514,,
36.8,-0.30178,,
36.9,-0.29593,,
37.0,-0.29064,,
37.1,-0.29015,,
37.2,-0.29375,,
37.3,-0.30207,,
37.4,-0.31315,,
37.5,-0.32574,,
37.6,-0.33839,,
37.7,-0.34966,,
37.8,-0.35889,,
37.9,-0.36585,,
38.0,-0.36995,,
38.1,-0.37369,,
38.2,-0.37713,,
38.3,-0.38164,,
38.4,-0.38721,,
38.5,-0.39444,,
38.6,-0.40352,,
38.7,-0.41243,,
38.8,-0.42209,,
38.9,-0.42965,,
39.0,-0.43437,,
39.1,-0.43673,,
39.2,-0.43649,,
39.3,-0.43372,,
39.4,-0.43127,,
39.5,-0.43064,,
39.6,-0.43119,,
39.7,-0.43447,,
39.8,-0.43914,,
39.9,-0.44438,,
40.0,-0.44905,,
40.1,-0.45323,,
40.2,-0.45701,,
40.3,-0.45981,,
40.4,-0.46138,,
40.5,-0.45969,,
40.6,-0.45455,,
40.7,-0.44744,,
40.8,-0.44060,,
40.9,-0.43718,,
41.0,-0.43733,,
41.1,-0.44085,,
41.2,-0.44544,,
