Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.00055,,
0.2,0.00003,,
0.3,0.00017,,
0.4,-0.00014,,
0.5,0.00186,,
0.6,0.00352,,
0.7,0.00540,,
0.8,0.00716,,
0.9,0.00661,,
1.0,0.00542,,
1.1,0.00119,,
1.2,-0.00447,,
1.3,-0.00997,,
1.4,-0.01641,,
1.5,-0.02237,,
1.6,-0.02645,,
1.7,-0.03000,,
1.8,-0.03247,,
1.9,-0.03366,,
2.0,-0.03419,,
2.1,-0.03445,,
2.2,-0.03665,,
2.3,-0.03854,,
2.4,-0.04156,,
2.5,-0.04509,,
2.6,-0.04745,,
2.7,-0.05177,,
2.8,-0.05695,,
2.9,-0.06169,,
3.0,-0.06795,,
3.1,-0.07535,,
3.2,-0.08297,,
3.3,-0.09027,,
3.4,-0.09766,,
3.5,-0.10469,,
3.6,-0.11180,,
3.7,-0.11659,,
3.8,-0.11991,,
3.9,-0.12102,,
4.0,-0.11899,,
4.1,-0.11621,,
4.2,-0.11467,,
4.3,-0.11138,,
4.4,-0.10884,,
4.5,-0.10502,,
4.6,-0.10091,,
4.7,-0.09772,,
4.8,-0.09603,,
4.9,-0.09341,,
5.0,-0.09126,,
5.1,-0.08964,,
5.2,-0.08722,,
5.3,-0.08467,,
5.4,-0.08301,,
5.5,-0.08141,,
5.6,-0.08139,,
5.7,-0.08104,,
5.8,-0.08130,,
5.9,-0.08134,,
6.0,-0.08071,,
6.1,-0.08122,,
6.2,-0.08176,,
6.3,-0.08108,,
6.4,-0.07926,,
6.5,-0.07642,,
6.6,-0.07335,,
6.7,-0.07117,,
6.8,-0.06841,,
6.9,-0.06568,,
7.0,-0.06260,,
7.1,-0.05903,,
7.2,-0.05623,,
7.3,-0.05285,,
7.4,-0.05017,,
7.5,-0.04951,,
7.6,-0.04812,,
7.7,-0.04788,,
7.8,-0.04905,,
7.9,-0.04970,,
8.0,-0.05147,,
8.1,-0.05250,,
8.2,-0.05254,,
8.3,-0.05281,,
8.4,-0.05200,,
8.5,-0.05078,,
8.6,-0.05153,,
8.7,-0.05341,,
8.8,-0.05654,,
8.9,-0.06024,,
9.0,-0.06343,,
9.1,-0.06757,,
9.2,-0.07270,,
9.3,-0.07878,,
9.4,-0.08571,,
9.5,-0.09272,,
9.6,-0.09939,,
9.7,-0.10817,,
9.8,-0.11624,,
9.9,-0.12282,,
10.0,-0.12958,,
10.1,-0.13605,,
10.2,-0.14073,,
10.3,-0.14421,,
10.4,-0.14364,,
10.5,-0.14105,,
10.6,-0.13439,,
10.7,-0.12614,,
10.8,-0.11578,,
10.9,-0.10383,,
11.0,-0.08936,,
11.1,-0.07405,,
11.2,-0.05620,,
11.3,-0.03575,,
11.4,-0.01418,,
11.5,0.00831,,
11.6,0.03219,,
11.7,0.05697,,
11.8,0.08297,,
11.9,0.10962,,
12.0,0.13458,,
12.1,0.15937,,
12.2,0.18283,,
12.3,0.20575,,
12.4,0.22860,,
12.5,0.25030,,
12.6,0.27368,,
12.7,0.29682,,
12.8,0.32002,,
12.9,0.34280,,
13.0,0.36557,,
13.1,0.38857,,
13.2,0.41058,,
13.3,0.43167,,
13.4,0.45262,,
13.5,0.47320,,
13.6,0.49329,,
13.7,0.51156,,
13.8,0.53073,,
13.9,0.55085,,
14.0,0.56993,,
14.1,0.58828,,
14.2,0.60480,,
14.3,0.62233,,
14.4,0.64034,,
14.5,0.65655,,
14.6,0.67313,,
14.7,0.68928,,
14.8,0.70390,,
14.9,0.71786,,
15.0,0.73166,,
15.1,0.74427,,
15.2,0.75587,,
15.3,0.76664,,
15.4,0.77607,,
15.5,0.78662,,
15.6,0.79623,,
15.7,0.80783,,
15.8,0.81955,,
15.9,0.82904,,
16.0,0.83786,,
16.1,0.84557,,
16.2,0.85332,,
16.3,0.86174,,
16.4,0.87046,,
16.5,0.87858,,
16.6,0.88569,,
16.7,0.89228,,
16.8,0.89865,,
