Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00643,,
0.2,-0.01480,,
0.3,-0.02305,,
0.4,-0.03143,,
0.5,-0.03808,,
0.6,-0.04409,,
0.7,-0.04814,,
0.8,-0.05029,,
0.9,-0.05073,,
1.0,-0.04969,,
1.1,-0.04671,,
1.2,-0.04369,,
1.3,-0.03966,,
1.4,-0.03484,,
1.5,-0.03071,,
1.6,-0.02671,,
1.7,-0.02252,,
1.8,-0.01930,,
1.9,-0.01564,,
2.0,-0.01211,,
2.1,-0.00771,,
2.2,-0.00394,,
2.3,-0.00286,,
2.4,-0.00277,,
2.5,-0.00266,,
2.6,-0.00334,,
2.7,-0.00516,,
2.8,-0.00824,,
2.9,-0.01190,,
3.0,-0.01703,,
3.1,-0.02403,,
3.2,-0.03296,,
3.3,-0.04241,,
3.4,-0.05223,,
3.5,-0.06232,,
3.6,-0.07393,,
3.7,-0.08697,,
3.8,-0.09994,,
3.9,-0.11207,,
4.0,-0.12168,,
4.1,-0.12804,,
4.2,-0.13167,,
4.3,-0.13368,,
4.4,-0.13480,,
4.5,-0.13482,,
4.6,-0.13371,,
4.7,-0.13218,,
4.8,-0.13066,,
4.9,-0.12871,,
5.0,-0.12810,,
5.1,-0.12705,,
5.2,-0.12597,,
5.3,-0.12571,,
5.4,-0.12472,,
5.5,-0.12418,,
5.6,-0.12337,,
5.7,-0.12260,,
5.8,-0.12268,,
5.9,-0.12333,,
6.0,-0.12435,,
6.1,-0.12562,,
6.2,-0.12638,,
6.3,-0.12760,,
6.4,-0.12843,,
6.5,-0.12977,,
6.6,-0.13140,,
6.7,-0.13385,,
6.8,-0.13536,,
6.9,-0.13637,,
7.0,-0.13849,,
7.1,-0.14050,,
7.2,-0.14242,,
7.3,-0.14428,,
7.4,-0.14674,,
7.5,-0.14882,,
7.6,-0.15131,,
7.7,-0.15396,,
7.8,-0.15728,,
7.9,-0.16151,,
8.0,-0.16735,,
8.1,-0.17375,,
8.2,-0.18078,,
8.3,-0.18907,,
8.4,-0.19822,,
8.5,-0.20862,,
8.6,-0.22037,,
8.7,-0.23278,,
8.8,-0.24544,,
8.9,-0.25809,,
9.0,-0.26864,,
9.1,-0.27741,,
9.2,-0.28538,,
9.3,-0.29181,,
9.4,-0.29641,,
9.5,-0.29849,,
9.6,-0.29985,,
9.7,-0.30085,,
9.8,-0.30169,,
9.9,-0.30185,,
10.0,-0.30109,,
10.1,-0.30000,,
10.2,-0.29828,,
10.3,-0.29580,,
10.4,-0.29122,,
10.5,-0.28531,,
10.6,-0.27856,,
10.7,-0.26932,,
10.8,-0.25953,,
10.9,-0.24960,,
11.0,-0.23911,,
11.1,-0.22918,,
11.2,-0.21972,,
11.3,-0.21000,,
11.4,-0.20160,,
11.5,-0.19397,,
11.6,-0.18742,,
11.7,-0.18138,,
11.8,-0.17681,,
11.9,-0.17282,,
12.0,-0.17087,,
12.1,-0.16960,,
12.2,-0.17023,,
12.3,-0.17194,,
12.4,-0.17556,,
12.5,-0.18005,,
12.6,-0.18480,,
12.7,-0.19013,,
12.8,-0.19682,,
12.9,-0.20587,,
13.0,-0.21564,,
13.1,-0.22587,,
13.2,-0.23772,,
13.3,-0.25036,,
13.4,-0.26396,,
13.5,-0.27787,,
13.6,-0.29107,,
13.7,-0.30372,,
13.8,-0.31594,,
13.9,-0.32849,,
14.0,-0.34176,,
14.1,-0.35524,,
14.2,-0.36864,,
14.3,-0.38182,,
14.4,-0.39338,,
14.5,-0.40404,,
14.6,-0.41355,,
14.7,-0.42123,,
14.8,-0.42881,,
14.9,-0.43526,,
15.0,-0.44206,,
15.1,-0.44936,,
15.2,-0.45584,,
15.3,-0.46353,,
15.4,-0.47208,,
15.5,-0.47994,,
15.6,-0.48699,,
15.7,-0.49387,,
15.8,-0.50028,,
15.9,-0.50742,,
16.0,-0.51456,,
16.1,-0.52130,,
16.2,-0.52746,,
16.3,-0.53298,,
16.4,-0.53855,,
16.5,-0.54451,,
16.6,-0.55038,,
16.7,-0.55589,,
16.8,-0.56291,,
16.9,-0.56970,,
17.0,-0.57599,,
17.1,-0.58102,,
17.2,-0.58645,,
17.3,-0.59182,,
17.4,-0.59756,,
17.5,-0.60253,,
17.6,-0.60752,,
17.7,-0.61293,,
17.8,-0.61896,,
17.9,-0.62566,,
18.0,-0.63236,,
18.1,-0.63870,,
18.2,-0.64517,,
18.3,-0.65135,,
18.4,-0.65772,,
18.5,-0.66517,,
18.6,-0.67344,,
18.7,-0.68036,,
18.8,-0.68485,,
18.9,-0.68849,,
19.0,-0.69154,,
19.1,-0.69416,,
19.2,-0.69649,,
19.3,-0.69795,,
19.4,-0.69895,,
19.5,-0.70042,,
19.6,-0.70149,,
19.7,-0.70106,,
19.8,-0.69998,,
19.9,-0.69874,,
20.0,-0.69696,,
20.1,-0.69448,,
20.2,-0.69192,,
20.3,-0.68764,,
20.4,-0.68219,,
20.5,-0.67597,,
20.6,-0.66858,,
20.7,-0.66121,,
20.8,-0.65317,,
20.9,-0.64547,,
21.0,-0.63928,,
21.1,-0.63182,,
21.2,-0.62367,,
21.3,-0.61519,,
21.4,-0.60792,,
21.5,-0.60128,,
21.6,-0.59491,,
21.7,-0.58991,,
21.8,-0.58547,,
21.9,-0.58308,,
22.0,-0.58274,,
22.1,-0.58430,,
22.2,-0.58688,,
22.3,-0.59060,,
22.4,-0.59478,,
22.5,-0.59969,,
22.6,-0.60541,,
22.7,-0.61326,,
22.8,-0.62245,,
22.9,-0.63315,,
23.0,-0.64598,,
23.1,-0.65982,,
23.2,-0.67398,,
23.3,-0.68807,,
23.4,-0.70123,,
23.5,-0.71175,,
23.6,-0.71956,,
23.7,-0.72612,,
23.8,-0.73101,,
23.9,-0.73609,,
24.0,-0.74035,,
24.1,-0.74202,,
24.2,-0.74295,,
24.3,-0.74354,,
24.4,-0.74401,,
24.5,-0.74385,,
24.6,-0.74414,,
24.7,-0.74410,,
24.8,-0.74401,,
24.9,-0.74467,,
25.0,-0.74515,,
25.1,-0.74693,,
25.2,-0.75071,,
25.3,-0.75542,,
25.4,-0.76107,,
25.5,-0.76758,,
25.6,-0.77487,,
25.7,-0.78218,,
25.8,-0.79040,,
25.9,-0.79864,,
26.0,-0.80774,,
26.1,-0.81676,,
26.2,-0.82588,,
26.3,-0.83516,,
26.4,-0.84597,,
26.5,-0.85759,,
26.6,-0.86894,,
26.7,-0.87944,,
26.8,-0.88885,,
26.9,-0.89778,,
27.0,-0.90461,,
27.1,-0.91060,,
27.2,-0.91517,,
27.3,-0.91811,,
27.4,-0.92007,,
27.5,-0.92215,,
27.6,-0.92492,,
27.7,-0.92864,,
27.8,-0.93272,,
27.9,-0.93814,,
28.0,-0.94531,,
28.1,-0.95304,,
28.2,-0.96129,,
28.3,-0.97000,,
28.4,-0.97976,,
28.5,-0.99018,,
28.6,-0.99965,,
28.7,-1.00871,,
28.8,-1.01702,,
28.9,-1.02313,,
29.0,-1.02774,,
29.1,-1.03199,,
29.2,-1.03519,,
29.3,-1.03839,,
29.4,-1.04213,,
29.5,-1.04601,,
29.6,-1.04981,,
29.7,-1.05274,,
29.8,-1.05379,,
29.9,-1.05389,,
30.0,-1.05357,,
30.1,-1.05252,,
30.2,-1.05061,,
30.3,-1.04782,,
30.4,-1.04357,,
30.5,-1.03961,,
30.6,-1.03489,,
30.7,-1.03022,,
30.8,-1.02602,,
30.9,-1.02316,,
31.0,-1.02133,,
31.1,-1.02031,,
31.2,-1.01991,,
31.3,-1.01999,,
31.4,-1.01978,,
31.5,-1.01888,,
31.6,-1.01845,,
31.7,-1.01843,,
31.8,-1.01677,,
31.9,-1.01511,,
32.0,-1.01436,,
32.1,-1.01361,,
32.2,-1.01302,,
32.3,-1.01268,,
32.4,-1.01262,,
32.5,-1.01480,,
32.6,-1.01749,,
32.7,-1.02104,,
32.8,-1.02556,,
32.9,-1.03041,,
33.0,-1.03652,,
33.1,-1.04298,,
33.2,-1.05060,,
33.3,-1.06040,,
33.4,-1.07077,,
33.5,-1.08018,,
33.6,-1.09048,,
33.7,-1.10130,,
33.8,-1.11108,,
33.9,-1.11906,,
34.0,-1.12562,,
34.1,-1.12909,,
34.2,-1.13142,,
34.3,-1.13178,,
34.4,-1.13117,,
34.5,-1.13020,,
34.6,-1.12856,,
34.7,-1.12482,,
34.8,-1.11968,,
34.9,-1.11362,,
35.0,-1.10563,,
35.1,-1.09730,,
35.2,-1.08818,,
35.3,-1.07940,,
35.4,-1.07156,,
35.5,-1.06292,,
35.6,-1.05458,,
35.7,-1.04713,,
35.8,-1.04014,,
35.9,-1.03335,,
36.0,-1.02794,,
36.1,-1.02245,,
36.2,-1.01875,,
36.3,-1.01770,,
36.4,-1.01828,,
36.5,-1.02112,,
36.6,-1.02509,,
36.7,-1.02949,,
36.8,-1.03459,,
36.9,-1.04179,,
37.0,-1.04972,,
37.1,-1.05825,,
37.2,-1.06859,,
37.3,-1.07927,,
37.4,-1.09146,,
37.5,-1.10437,,
37.6,-1.11752,,
37.7,-1.13128,,
37.8,-1.14649,,
37.9,-1.16347,,
38.0,-1.18097,,
38.1,-1.19959,,
38.2,-1.21759,,
38.3,-1.23342,,
38.4,-1.24576,,
38.5,-1.25479,,
38.6,-1.26152,,
38.7,-1.26599,,
38.8,-1.26773,,
38.9,-1.26733,,
39.0,-1.26462,,
39.1,-1.26097,,
39.2,-1.25654,,
39.3,-1.25081,,
39.4,-1.24491,,
39.5,-1.23879,,
39.6,-1.23114,,
39.7,-1.22333,,
39.8,-1.21677,,
39.9,-1.21014,,
40.0,-1.20408,,
40.1,-1.19755,,
40.2,-1.19069,,
40.3,-1.18361,,
40.4,-1.17703,,
40.5,-1.16933,,
40.6,-1.16302,,
40.7,-1.15802,,
40.8,-1.15288,,
40.9,-1.14815,,
41.0,-1.14409,,
41.1,-1.14015,,
41.2,-1.13666,,
41.3,-1.13379,,
41.4,-1.13157,,
41.5,-1.12866,,
41.6,-1.12504,,
41.7,-1.12009,,
41.8,-1.11491,,
41.9,-1.10943,,
42.0,-1.10298,,
42.1,-1.09593,,
42.2,-1.08852,,
