Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.01872,,
0.2,0.03564,,
0.3,0.04897,,
0.4,0.06065,,
0.5,0.07118,,
0.6,0.07958,,
0.7,0.08417,,
0.8,0.08564,,
0.9,0.08457,,
1.0,0.08346,,
1.1,0.08428,,
1.2,0.08665,,
1.3,0.09025,,
1.4,0.09481,,
1.5,0.10146,,
1.6,0.10998,,
1.7,0.11879,,
1.8,0.12837,,
1.9,0.13757,,
2.0,0.14713,,
2.1,0.15810,,
2.2,0.16829,,
2.3,0.17920,,
2.4,0.19030,,
2.5,0.20061,,
2.6,0.21098,,
2.7,0.22122,,
2.8,0.23055,,
2.9,0.23996,,
3.0,0.24930,,
3.1,0.25983,,
3.2,0.27081,,
3.3,0.28049,,
3.4,0.29066,,
3.5,0.30094,,
3.6,0.31177,,
3.7,0.32467,,
3.8,0.33700,,
3.9,0.34738,,
4.0,0.35853,,
4.1,0.36854,,
4.2,0.38043,,
4.3,0.39304,,
4.4,0.40438,,
4.5,0.41678,,
4.6,0.42810,,
4.7,0.43729,,
4.8,0.44656,,
4.9,0.45445,,
5.0,0.46227,,
5.1,0.46941,,
5.2,0.47622,,
5.3,0.48295,,
5.4,0.49038,,
5.5,0.49888,,
5.6,0.50791,,
5.7,0.51649,,
5.8,0.52411,,
5.9,0.52928,,
6.0,0.53265,,
6.1,0.53408,,
6.2,0.53559,,
6.3,0.53562,,
6.4,0.53543,,
6.5,0.53569,,
6.6,0.53544,,
6.7,0.53483,,
6.8,0.53200,,
6.9,0.52546,,
7.0,0.51664,,
7.1,0.50648,,
7.2,0.49361,,
7.3,0.47944,,
7.4,0.46419,,
7.5,0.44870,,
7.6,0.43278,,
7.7,0.41768,,
7.8,0.40203,,
7.9,0.38646,,
8.0,0.37063,,
8.1,0.35571,,
8.2,0.34160,,
8.3,0.32619,,
8.4,0.30979,,
8.5,0.29130,,
8.6,0.27227,,
8.7,0.25421,,
8.8,0.23591,,
8.9,0.21868,,
9.0,0.20385,,
9.1,0.19192,,
9.2,0.18364,,
9.3,0.17914,,
9.4,0.17623,,
9.5,0.17363,,
9.6,0.17130,,
9.7,0.16918,,
9.8,0.16856,,
9.9,0.16935,,
10.0,0.17010,,
10.1,0.17331,,
10.2,0.17752,,
10.3,0.18386,,
10.4,0.19079,,
10.5,0.19745,,
10.6,0.20273,,
10.7,0.20615,,
10.8,0.20757,,
10.9,0.20773,,
11.0,0.20777,,
11.1,0.20896,,
11.2,0.21192,,
11.3,0.21619,,
11.4,0.22009,,
11.5,0.22475,,
11.6,0.23006,,
11.7,0.23391,,
11.8,0.23992,,
11.9,0.24458,,
12.0,0.24809,,
12.1,0.25065,,
12.2,0.25307,,
12.3,0.25517,,
12.4,0.25750,,
12.5,0.25970,,
12.6,0.26356,,
12.7,0.26926,,
12.8,0.27479,,
12.9,0.28040,,
13.0,0.28622,,
13.1,0.29230,,
13.2,0.29799,,
13.3,0.30232,,
13.4,0.30618,,
13.5,0.30875,,
13.6,0.31036,,
13.7,0.31058,,
13.8,0.31260,,
13.9,0.31600,,
14.0,0.31848,,
14.1,0.31889,,
14.2,0.31740,,
14.3,0.31557,,
14.4,0.31096,,
14.5,0.30180,,
14.6,0.28878,,
14.7,0.27454,,
14.8,0.26123,,
14.9,0.24928,,
15.0,0.23817,,
15.1,0.22755,,
15.2,0.21919,,
15.3,0.21188,,
15.4,0.20557,,
15.5,0.20148,,
15.6,0.19679,,
15.7,0.19204,,
15.8,0.18552,,
15.9,0.17710,,
16.0,0.16819,,
16.1,0.15955,,
16.2,0.15027,,
16.3,0.14122,,
16.4,0.13086,,
16.5,0.12047,,
16.6,0.11004,,
16.7,0.09761,,
16.8,0.08359,,
16.9,0.07095,,
17.0,0.05855,,
17.1,0.04838,,
17.2,0.03808,,
17.3,0.02769,,
17.4,0.01989,,
17.5,0.01526,,
17.6,0.01257,,
17.7,0.01366,,
17.8,0.01728,,
17.9,0.02387,,
18.0,0.03281,,
18.1,0.04096,,
18.2,0.04802,,
18.3,0.05322,,
18.4,0.05632,,
18.5,0.05796,,
18.6,0.06192,,
18.7,0.06807,,
18.8,0.07683,,
18.9,0.08628,,
19.0,0.09466,,
19.1,0.09981,,
19.2,0.10209,,
19.3,0.10128,,
19.4,0.09810,,
19.5,0.09247,,
19.6,0.08518,,
19.7,0.07810,,
19.8,0.07219,,
19.9,0.06726,,
20.0,0.06244,,
20.1,0.05794,,
20.2,0.05121,,
20.3,0.04301,,
20.4,0.03385,,
20.5,0.02146,,
20.6,0.00878,,
20.7,-0.00390,,
20.8,-0.01377,,
20.9,-0.02087,,
21.0,-0.02804,,
21.1,-0.03284,,
21.2,-0.03415,,
21.3,-0.03292,,
21.4,-0.03051,,
21.5,-0.02773,,
21.6,-0.02570,,
21.7,-0.02299,,
21.8,-0.02218,,
21.9,-0.02321,,
22.0,-0.02654,,
22.1,-0.03098,,
22.2,-0.03841,,
22.3,-0.04701,,
22.4,-0.05440,,
22.5,-0.06135,,
22.6,-0.06634,,
22.7,-0.07068,,
22.8,-0.07378,,
22.9,-0.07610,,
23.0,-0.07923,,
23.1,-0.08202,,
