Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00436,,
0.2,-0.01069,,
0.3,-0.01771,,
0.4,-0.02402,,
0.5,-0.02957,,
0.6,-0.03373,,
0.7,-0.03628,,
0.8,-0.03719,,
0.9,-0.03658,,
1.0,-0.03594,,
1.1,-0.03409,,
1.2,-0.03114,,
1.3,-0.02789,,
1.4,-0.02281,,
1.5,-0.01786,,
1.6,-0.01341,,
1.7,-0.00765,,
1.8,-0.00167,,
1.9,0.00259,,
2.0,0.00555,,
2.1,0.00685,,
2.2,0.00776,,
2.3,0.00765,,
2.4,0.00759,,
2.5,0.00879,,
2.6,0.01116,,
2.7,0.01326,,
2.8,0.01366,,
2.9,0.01040,,
3.0,0.00467,,
3.1,-0.00403,,
3.2,-0.01510,,
3.3,-0.02606,,
3.4,-0.03362,,
3.5,-0.03758,,
3.6,-0.03808,,
3.7,-0.03677,,
3.8,-0.03466,,
3.9,-0.03301,,
4.0,-0.03247,,
4.1,-0.03198,,
4.2,-0.03163,,
4.3,-0.03212,,
4.4,-0.03245,,
4.5,-0.03341,,
4.6,-0.03471,,
4.7,-0.03552,,
4.8,-0.03807,,
4.9,-0.04211,,
5.0,-0.04542,,
5.1,-0.04884,,
5.2,-0.05215,,
5.3,-0.05393,,
5.4,-0.05550,,
5.5,-0.05692,,
5.6,-0.05889,,
5.7,-0.06111,,
5.8,-0.06403,,
5.9,-0.06786,,
6.0,-0.07265,,
6.1,-0.07636,,
6.2,-0.07799,,
6.3,-0.07913,,
6.4,-0.08065,,
6.5,-0.08236,,
6.6,-0.08347,,
6.7,-0.08424,,
6.8,-0.08553,,
6.9,-0.08444,,
7.0,-0.08223,,
7.1,-0.07900,,
7.2,-0.07355,,
7.3,-0.06673,,
7.4,-0.05775,,
7.5,-0.04637,,
7.6,-0.03591,,
7.7,-0.02677,,
7.8,-0.01776,,
7.9,-0.01019,,
8.0,-0.00271,,
8.1,0.00411,,
8.2,0.01067,,
8.3,0.01918,,
8.4,0.02804,,
8.5,0.03638,,
8.6,0.04508,,
8.7,0.05328,,
8.8,0.06053,,
8.9,0.06602,,
9.0,0.06943,,
9.1,0.07207,,
9.2,0.07402,,
9.3,0.07604,,
9.4,0.07787,,
9.5,0.07940,,
9.6,0.07925,,
9.7,0.07946,,
9.8,0.07910,,
9.9,0.07706,,
10.0,0.07485,,
10.1,0.07197,,
10.2,0.06754,,
10.3,0.06185,,
10.4,0.05450,,
10.5,0.04736,,
10.6,0.04143,,
10.7,0.03583,,
10.8,0.03074,,
10.9,0.02818,,
11.0,0.02642,,
11.1,0.02580,,
11.2,0.02641,,
11.3,0.02624,,
11.4,0.02625,,
11.5,0.02495,,
11.6,0.02164,,
11.7,0.01676,,
11.8,0.00932,,
11.9,0.00097,,
12.0,-0.00736,,
12.1,-0.01647,,
12.2,-0.02609,,
12.3,-0.03604,,
12.4,-0.04684,,
12.5,-0.05806,,
12.6,-0.07143,,
12.7,-0.08705,,
12.8,-0.10349,,
12.9,-0.11928,,
13.0,-0.13630,,
13.1,-0.15218,,
13.2,-0.16639,,
13.3,-0.17943,,
13.4,-0.19098,,
13.5,-0.19967,,
13.6,-0.20628,,
13.7,-0.21072,,
13.8,-0.21376,,
13.9,-0.21656,,
14.0,-0.21913,,
14.1,-0.22343,,
14.2,-0.22844,,
14.3,-0.23553,,
14.4,-0.24462,,
14.5,-0.25356,,
14.6,-0.26251,,
14.7,-0.27090,,
14.8,-0.27914,,
14.9,-0.28876,,
15.0,-0.29785,,
15.1,-0.30806,,
15.2,-0.31888,,
15.3,-0.33132,,
15.4,-0.34446,,
15.5,-0.35844,,
15.6,-0.37195,,
15.7,-0.38498,,
15.8,-0.39689,,
15.9,-0.40677,,
16.0,-0.41691,,
16.1,-0.42786,,
16.2,-0.43723,,
16.3,-0.44712,,
16.4,-0.45734,,
16.5,-0.46773,,
16.6,-0.47887,,
16.7,-0.48969,,
16.8,-0.49833,,
16.9,-0.50459,,
17.0,-0.50856,,
17.1,-0.51108,,
17.2,-0.51075,,
17.3,-0.50768,,
17.4,-0.50409,,
17.5,-0.50189,,
17.6,-0.49934,,
17.7,-0.49885,,
17.8,-0.49892,,
17.9,-0.49870,,
18.0,-0.49842,,
18.1,-0.49756,,
18.2,-0.49585,,
18.3,-0.49456,,
18.4,-0.49300,,
18.5,-0.49150,,
18.6,-0.49020,,
18.7,-0.48919,,
18.8,-0.48915,,
18.9,-0.49036,,
19.0,-0.49357,,
19.1,-0.49769,,
19.2,-0.50340,,
19.3,-0.50766,,
19.4,-0.51289,,
19.5,-0.51901,,
19.6,-0.52458,,
19.7,-0.53086,,
19.8,-0.53979,,
19.9,-0.54958,,
20.0,-0.56119,,
20.1,-0.57499,,
20.2,-0.58973,,
20.3,-0.60531,,
20.4,-0.62162,,
20.5,-0.63789,,
20.6,-0.65372,,
20.7,-0.66891,,
20.8,-0.68341,,
20.9,-0.69593,,
21.0,-0.70655,,
21.1,-0.71549,,
21.2,-0.72361,,
21.3,-0.73080,,
21.4,-0.73705,,
21.5,-0.74309,,
21.6,-0.74800,,
21.7,-0.75203,,
21.8,-0.75538,,
21.9,-0.75623,,
22.0,-0.75510,,
22.1,-0.75372,,
22.2,-0.74975,,
22.3,-0.74409,,
22.4,-0.73802,,
22.5,-0.73025,,
22.6,-0.72420,,
22.7,-0.72089,,
22.8,-0.71938,,
22.9,-0.71769,,
23.0,-0.71479,,
23.1,-0.71153,,
23.2,-0.70773,,
23.3,-0.70333,,
23.4,-0.69901,,
23.5,-0.69709,,
23.6,-0.69734,,
23.7,-0.69948,,
23.8,-0.70453,,
23.9,-0.71086,,
24.0,-0.71816,,
24.1,-0.72620,,
24.2,-0.73414,,
24.3,-0.74153,,
24.4,-0.74884,,
24.5,-0.75566,,
24.6,-0.76181,,
24.7,-0.76592,,
24.8,-0.76806,,
24.9,-0.76907,,
25.0,-0.76948,,
25.1,-0.76896,,
25.2,-0.76740,,
25.3,-0.76613,,
25.4,-0.76452,,
25.5,-0.76096,,
25.6,-0.75601,,
25.7,-0.74944,,
25.8,-0.74057,,
25.9,-0.73119,,
26.0,-0.72227,,
26.1,-0.71367,,
26.2,-0.70660,,
26.3,-0.70158,,
26.4,-0.69811,,
26.5,-0.69580,,
26.6,-0.69304,,
26.7,-0.68832,,
26.8,-0.68365,,
26.9,-0.67940,,
27.0,-0.67511,,
27.1,-0.67119,,
27.2,-0.66781,,
27.3,-0.66572,,
27.4,-0.66455,,
27.5,-0.66402,,
27.6,-0.66331,,
27.7,-0.66328,,
27.8,-0.66436,,
27.9,-0.66604,,
28.0,-0.66668,,
28.1,-0.66613,,
28.2,-0.66507,,
28.3,-0.66521,,
28.4,-0.66539,,
28.5,-0.66634,,
28.6,-0.66703,,
28.7,-0.66829,,
28.8,-0.67247,,
28.9,-0.67669,,
29.0,-0.68069,,
29.1,-0.68240,,
29.2,-0.68218,,
29.3,-0.68101,,
29.4,-0.67818,,
29.5,-0.67540,,
29.6,-0.67293,,
29.7,-0.67022,,
29.8,-0.66633,,
29.9,-0.66019,,
30.0,-0.65337,,
30.1,-0.64674,,
30.2,-0.64012,,
30.3,-0.63207,,
30.4,-0.62260,,
30.5,-0.61179,,
30.6,-0.60114,,
30.7,-0.59140,,
30.8,-0.58161,,
30.9,-0.57126,,
31.0,-0.56274,,
31.1,-0.55524,,
31.2,-0.54825,,
31.3,-0.54210,,
31.4,-0.53693,,
31.5,-0.53207,,
31.6,-0.52649,,
31.7,-0.52033,,
31.8,-0.51440,,
31.9,-0.50843,,
32.0,-0.50162,,
32.1,-0.49427,,
32.2,-0.48790,,
32.3,-0.48325,,
32.4,-0.48059,,
32.5,-0.47796,,
32.6,-0.47428,,
32.7,-0.46973,,
32.8,-0.46313,,
