Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.01029,,
0.2,0.01828,,
0.3,0.02370,,
0.4,0.02655,,
0.5,0.02836,,
0.6,0.02870,,
0.7,0.02611,,
0.8,0.02201,,
0.9,0.01794,,
1.0,0.01404,,
1.1,0.01105,,
1.2,0.00995,,
1.3,0.01114,,
1.4,0.01400,,
1.5,0.01743,,
1.6,0.02145,,
1.7,0.02670,,
1.8,0.03341,,
1.9,0.03965,,
2.0,0.04638,,
2.1,0.05276,,
2.2,0.05838,,
2.3,0.06305,,
2.4,0.06807,,
2.5,0.07280,,
2.6,0.07757,,
2.7,0.08122,,
2.8,0.08455,,
2.9,0.08735,,
3.0,0.09084,,
3.1,0.09434,,
3.2,0.09812,,
3.3,0.10232,,
3.4,0.10565,,
3.5,0.11079,,
3.6,0.11575,,
3.7,0.12078,,
3.8,0.12604,,
3.9,0.13024,,
4.0,0.13345,,
4.1,0.13512,,
4.2,0.13506,,
4.3,0.13460,,
4.4,0.13383,,
4.5,0.13152,,
4.6,0.12907,,
4.7,0.12593,,
4.8,0.12319,,
4.9,0.12205,,
5.0,0.12304,,
5.1,0.12696,,
5.2,0.13072,,
5.3,0.13532,,
5.4,0.14123,,
5.5,0.14862,,
5.6,0.15746,,
5.7,0.16632,,
5.8,0.17508,,
5.9,0.18437,,
6.0,0.19380,,
6.1,0.20382,,
6.2,0.21332,,
6.3,0.22305,,
6.4,0.23207,,
6.5,0.24193,,
6.6,0.25206,,
6.7,0.26215,,
6.8,0.27268,,
6.9,0.28388,,
7.0,0.29386,,
7.1,0.30234,,
7.2,0.30994,,
7.3,0.31706,,
7.4,0.32527,,
7.5,0.33400,,
7.6,0.34226,,
7.7,0.35021,,
7.8,0.35796,,
7.9,0.36491,,
8.0,0.37148,,
8.1,0.37724,,
8.2,0.38269,,
8.3,0.38680,,
8.4,0.38976,,
8.5,0.39244,,
8.6,0.39398,,
8.7,0.39533,,
8.8,0.39504,,
8.9,0.39245,,
9.0,0.38802,,
9.1,0.38280,,
9.2,0.37542,,
9.3,0.36728,,
9.4,0.35854,,
9.5,0.34932,,
9.6,0.34037,,
9.7,0.33208,,
9.8,0.32395,,
9.9,0.31703,,
10.0,0.31046,,
10.1,0.30311,,
10.2,0.29574,,
10.3,0.28678,,
10.4,0.27683,,
10.5,0.26626,,
10.6,0.25601,,
10.7,0.24653,,
10.8,0.23867,,
10.9,0.23147,,
11.0,0.22500,,
11.1,0.21992,,
11.2,0.21385,,
11.3,0.20690,,
11.4,0.19919,,
11.5,0.19215,,
11.6,0.18717,,
11.7,0.18419,,
