Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00994,,
0.2,-0.02356,,
0.3,-0.03829,,
0.4,-0.05137,,
0.5,-0.06143,,
0.6,-0.06797,,
0.7,-0.07226,,
0.8,-0.07386,,
0.9,-0.07203,,
1.0,-0.06864,,
1.1,-0.06410,,
1.2,-0.05809,,
1.3,-0.05052,,
1.4,-0.04213,,
1.5,-0.03270,,
1.6,-0.02220,,
1.7,-0.01266,,
1.8,-0.00445,,
1.9,0.00300,,
2.0,0.01135,,
2.1,0.01816,,
2.2,0.02549,,
2.3,0.03311,,
2.4,0.04022,,
2.5,0.04708,,
2.6,0.05319,,
2.7,0.05833,,
2.8,0.06312,,
2.9,0.06725,,
3.0,0.06928,,
3.1,0.07059,,
3.2,0.07061,,
3.3,0.06917,,
3.4,0.06626,,
3.5,0.06199,,
3.6,0.05650,,
3.7,0.04931,,
3.8,0.04028,,
3.9,0.03078,,
4.0,0.01895,,
4.1,0.00594,,
4.2,-0.00691,,
4.3,-0.02019,,
4.4,-0.03288,,
4.5,-0.04315,,
4.6,-0.05414,,
4.7,-0.06355,,
4.8,-0.07089,,
4.9,-0.07805,,
5.0,-0.08274,,
5.1,-0.08590,,
5.2,-0.08813,,
5.3,-0.08852,,
5.4,-0.08735,,
5.5,-0.08490,,
5.6,-0.08140,,
5.7,-0.07838,,
5.8,-0.07727,,
5.9,-0.07674,,
6.0,-0.07667,,
6.1,-0.07699,,
6.2,-0.07630,,
6.3,-0.07656,,
6.4,-0.07744,,
6.5,-0.07937,,
6.6,-0.08318,,
6.7,-0.08784,,
6.8,-0.09341,,
6.9,-0.09919,,
7.0,-0.10678,,
7.1,-0.11624,,
7.2,-0.12549,,
7.3,-0.13607,,
7.4,-0.14871,,
7.5,-0.16035,,
7.6,-0.17141,,
7.7,-0.18083,,
7.8,-0.18750,,
7.9,-0.19433,,
8.0,-0.20021,,
8.1,-0.20529,,
8.2,-0.21037,,
8.3,-0.21454,,
8.4,-0.21740,,
8.5,-0.22012,,
8.6,-0.22074,,
8.7,-0.22030,,
8.8,-0.21879,,
8.9,-0.21562,,
9.0,-0.21126,,
9.1,-0.20735,,
9.2,-0.20278,,
9.3,-0.19830,,
9.4,-0.19366,,
9.5,-0.18873,,
9.6,-0.18412,,
9.7,-0.18080,,
9.8,-0.17788,,
9.9,-0.17683,,
10.0,-0.17697,,
10.1,-0.17854,,
10.2,-0.18154,,
10.3,-0.18456,,
10.4,-0.18816,,
10.5,-0.19392,,
10.6,-0.19922,,
10.7,-0.20601,,
10.8,-0.21522,,
10.9,-0.22518,,
11.0,-0.23497,,
11.1,-0.24408,,
11.2,-0.25098,,
11.3,-0.25633,,
11.4,-0.25927,,
11.5,-0.26017,,
11.6,-0.26004,,
11.7,-0.25884,,
11.8,-0.25792,,
11.9,-0.25736,,
12.0,-0.25715,,
12.1,-0.25595,,
12.2,-0.25443,,
12.3,-0.25231,,
12.4,-0.24949,,
12.5,-0.24860,,
12.6,-0.24828,,
12.7,-0.24841,,
12.8,-0.24824,,
12.9,-0.24804,,
13.0,-0.24863,,
13.1,-0.25105,,
13.2,-0.25373,,
13.3,-0.25650,,
13.4,-0.26055,,
13.5,-0.26447,,
13.6,-0.26816,,
13.7,-0.27160,,
13.8,-0.27477,,
13.9,-0.27704,,
14.0,-0.28011,,
14.1,-0.28351,,
14.2,-0.28764,,
14.3,-0.29264,,
14.4,-0.29854,,
14.5,-0.30594,,
14.6,-0.31374,,
14.7,-0.32198,,
14.8,-0.33000,,
14.9,-0.33612,,
15.0,-0.34092,,
15.1,-0.34478,,
15.2,-0.34668,,
15.3,-0.34751,,
15.4,-0.34585,,
15.5,-0.34311,,
15.6,-0.34011,,
15.7,-0.33664,,
15.8,-0.33199,,
15.9,-0.32649,,
16.0,-0.32107,,
16.1,-0.31553,,
16.2,-0.31113,,
16.3,-0.30776,,
16.4,-0.30466,,
16.5,-0.30206,,
16.6,-0.30068,,
16.7,-0.30152,,
16.8,-0.30294,,
16.9,-0.30536,,
17.0,-0.30893,,
17.1,-0.31233,,
17.2,-0.31485,,
17.3,-0.31817,,
17.4,-0.31983,,
17.5,-0.32126,,
17.6,-0.32325,,
17.7,-0.32421,,
17.8,-0.32401,,
17.9,-0.32333,,
18.0,-0.32124,,
18.1,-0.31802,,
18.2,-0.31455,,
18.3,-0.30999,,
18.4,-0.30531,,
18.5,-0.30102,,
18.6,-0.29671,,
18.7,-0.29283,,
18.8,-0.28958,,
18.9,-0.28703,,
19.0,-0.28583,,
19.1,-0.28423,,
19.2,-0.28333,,
19.3,-0.28496,,
19.4,-0.28599,,
19.5,-0.28674,,
19.6,-0.28742,,
19.7,-0.28682,,
19.8,-0.28635,,
19.9,-0.28612,,
20.0,-0.28418,,
20.1,-0.28225,,
20.2,-0.28058,,
20.3,-0.27864,,
20.4,-0.27616,,
20.5,-0.27304,,
20.6,-0.27190,,
20.7,-0.27136,,
20.8,-0.27132,,
