Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00511,,
0.2,-0.01108,,
0.3,-0.01586,,
0.4,-0.01975,,
0.5,-0.02233,,
0.6,-0.02345,,
0.7,-0.02381,,
0.8,-0.02316,,
0.9,-0.02147,,
1.0,-0.01810,,
1.1,-0.01418,,
1.2,-0.00901,,
1.3,-0.00166,,
1.4,0.00623,,
1.5,0.01375,,
1.6,0.02176,,
1.7,0.02936,,
1.8,0.03545,,
1.9,0.04217,,
2.0,0.04930,,
2.1,0.05672,,
2.2,0.06432,,
2.3,0.07138,,
2.4,0.07821,,
2.5,0.08366,,
2.6,0.08922,,
2.7,0.09433,,
2.8,0.09875,,
2.9,0.10238,,
3.0,0.10523,,
3.1,0.10605,,
3.2,0.10496,,
3.3,0.10283,,
3.4,0.09888,,
3.5,0.09414,,
3.6,0.08923,,
3.7,0.08315,,
3.8,0.07812,,
3.9,0.07259,,
4.0,0.06775,,
4.1,0.06353,,
4.2,0.06118,,
4.3,0.06056,,
4.4,0.06081,,
4.5,0.06142,,
4.6,0.06274,,
4.7,0.06558,,
4.8,0.06826,,
4.9,0.07124,,
5.0,0.07406,,
5.1,0.07585,,
5.2,0.07752,,
5.3,0.07824,,
5.4,0.07832,,
5.5,0.07728,,
5.6,0.07629,,
5.7,0.07464,,
5.8,0.07331,,
5.9,0.07216,,
6.0,0.07176,,
6.1,0.07234,,
6.2,0.07397,,
6.3,0.07596,,
6.4,0.07724,,
6.5,0.07730,,
6.6,0.07791,,
6.7,0.07869,,
6.8,0.07940,,
6.9,0.08059,,
7.0,0.08120,,
7.1,0.08268,,
7.2,0.08442,,
7.3,0.08542,,
7.4,0.08651,,
7.5,0.08749,,
7.6,0.08757,,
7.7,0.08708,,
7.8,0.08621,,
7.9,0.08709,,
8.0,0.08809,,
8.1,0.08899,,
8.2,0.09165,,
8.3,0.09365,,
8.4,0.09374,,
8.5,0.09336,,
8.6,0.09267,,
8.7,0.09241,,
8.8,0.09298,,
8.9,0.09385,,
9.0,0.09340,,
9.1,0.09219,,
9.2,0.08923,,
9.3,0.08678,,
9.4,0.08534,,
9.5,0.08247,,
9.6,0.08026,,
9.7,0.07847,,
9.8,0.07496,,
9.9,0.07134,,
10.0,0.06783,,
10.1,0.06387,,
10.2,0.05986,,
10.3,0.05602,,
10.4,0.05046,,
10.5,0.04495,,
10.6,0.04042,,
10.7,0.03665,,
10.8,0.03478,,
10.9,0.03330,,
11.0,0.03271,,
11.1,0.03386,,
11.2,0.03643,,
11.3,0.03881,,
11.4,0.04083,,
11.5,0.04308,,
11.6,0.04519,,
11.7,0.04764,,
11.8,0.05000,,
11.9,0.05337,,
12.0,0.05628,,
12.1,0.05733,,
12.2,0.05720,,
12.3,0.05833,,
12.4,0.06063,,
12.5,0.06461,,
12.6,0.06845,,
12.7,0.06987,,
12.8,0.06978,,
12.9,0.06881,,
13.0,0.06799,,
13.1,0.06722,,
13.2,0.06578,,
13.3,0.06596,,
13.4,0.06756,,
13.5,0.06773,,
13.6,0.06704,,
13.7,0.06319,,
13.8,0.05783,,
13.9,0.05063,,
14.0,0.04220,,
14.1,0.03429,,
14.2,0.02712,,
14.3,0.01945,,
14.4,0.01262,,
14.5,0.00466,,
14.6,-0.00475,,
14.7,-0.01435,,
14.8,-0.02480,,
14.9,-0.03635,,
15.0,-0.04843,,
15.1,-0.06134,,
15.2,-0.07452,,
15.3,-0.08766,,
15.4,-0.10060,,
15.5,-0.11258,,
15.6,-0.12528,,
15.7,-0.13754,,
15.8,-0.15011,,
15.9,-0.16203,,
16.0,-0.17417,,
16.1,-0.18367,,
16.2,-0.19117,,
16.3,-0.19716,,
16.4,-0.20134,,
16.5,-0.20369,,
16.6,-0.20630,,
16.7,-0.20764,,
16.8,-0.20896,,
16.9,-0.20895,,
17.0,-0.20899,,
17.1,-0.20980,,
17.2,-0.20974,,
17.3,-0.20800,,
17.4,-0.20557,,
17.5,-0.20305,,
17.6,-0.20075,,
17.7,-0.19950,,
17.8,-0.19766,,
17.9,-0.19509,,
18.0,-0.19173,,
18.1,-0.18764,,
18.2,-0.18222,,
18.3,-0.17591,,
18.4,-0.16901,,
18.5,-0.16371,,
18.6,-0.15908,,
18.7,-0.15457,,
18.8,-0.15187,,
18.9,-0.14977,,
19.0,-0.14758,,
19.1,-0.14624,,
19.2,-0.14491,,
19.3,-0.14375,,
19.4,-0.14354,,
19.5,-0.14658,,
19.6,-0.15191,,
19.7,-0.16015,,
19.8,-0.16945,,
19.9,-0.18008,,
20.0,-0.19207,,
20.1,-0.20337,,
20.2,-0.21424,,
20.3,-0.22354,,
20.4,-0.23076,,
20.5,-0.23777,,
20.6,-0.24294,,
20.7,-0.24684,,
20.8,-0.24989,,
20.9,-0.25169,,
21.0,-0.25212,,
21.1,-0.25058,,
21.2,-0.24619,,
21.3,-0.24136,,
21.4,-0.23672,,
21.5,-0.23262,,
21.6,-0.23052,,
21.7,-0.23039,,
21.8,-0.23076,,
21.9,-0.23016,,
22.0,-0.22982,,
22.1,-0.22910,,
22.2,-0.22897,,
22.3,-0.22992,,
22.4,-0.23412,,
22.5,-0.24184,,
22.6,-0.25428,,
22.7,-0.26846,,
22.8,-0.28331,,
22.9,-0.29623,,
23.0,-0.30531,,
23.1,-0.31177,,
23.2,-0.31712,,
23.3,-0.32093,,
23.4,-0.32703,,
23.5,-0.33335,,
23.6,-0.34209,,
23.7,-0.35158,,
23.8,-0.36155,,
23.9,-0.36984,,
24.0,-0.37673,,
24.1,-0.38379,,
24.2,-0.38921,,
24.3,-0.39412,,
24.4,-0.39850,,
24.5,-0.40040,,
24.6,-0.40026,,
24.7,-0.39783,,
24.8,-0.39310,,
24.9,-0.38627,,
25.0,-0.37691,,
25.1,-0.36630,,
25.2,-0.35522,,
25.3,-0.34412,,
25.4,-0.33191,,
25.5,-0.31943,,
