Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
47.2,-0.90642,,
47.3,-0.90592,,
47.4,-0.90719,,
47.5,-0.90938,,
47.6,-0.91070,,
47.7,-0.91417,,
47.8,-0.91731,,
47.9,-0.92080,,
48.0,-0.92366,,
48.1,-0.92606,,
48.2,-0.92813,,
48.3,-0.93062,,
48.4,-0.93391,,
48.5,-0.93483,,
48.6,-0.93452,,
48.7,-0.93298,,
48.8,-0.93099,,
48.9,-0.93031,,
49.0,-0.92914,,
49.1,-0.92656,,
49.2,-0.92417,,
49.3,-0.92278,,
49.4,-0.92345,,
49.5,-0.92592,,
49.6,-0.92926,,
49.7,-0.93292,,
49.8,-0.93855,,
49.9,-0.94559,,
50.0,-0.95032,,
50.1,-0.95555,,
50.2,-0.96009,,
50.3,-0.96271,,
50.4,-0.96353,,
50.5,-0.96277,,
50.6,-0.96195,,
50.7,-0.96059,,
50.8,-0.96045,,
50.9,-0.95842,,
51.0,-0.95824,,
51.1,-0.95850,,
51.2,-0.95775,,
51.3,-0.95725,,
51.4,-0.95702,,
51.5,-0.95438,,
51.6,-0.95206,,
51.7,-0.94753,,
51.8,-0.94353,,
51.9,-0.94086,,
52.0,-0.93852,,
52.1,-0.93661,,
52.2,-0.93582,,
52.3,-0.93511,,
52.4,-0.93524,,
52.5,-0.93591,,
52.6,-0.93689,,
52.7,-0.93675,,
52.8,-0.93610,,
52.9,-0.93400,,
53.0,-0.93135,,
53.1,-0.92802,,
53.2,-0.92334,,
53.3,-0.91902,,
53.4,-0.91331,,
53.5,-0.90669,,
53.6,-0.90014,,
53.7,-0.89155,,
53.8,-0.88125,,
53.9,-0.87086,,
54.0,-0.86060,,
54.1,-0.85188,,
54.2,-0.84206,,
54.3,-0.83311,,
54.4,-0.82469,,
54.5,-0.81791,,
54.6,-0.80994,,
54.7,-0.80265,,
54.8,-0.79502,,
54.9,-0.78718,,
55.0,-0.78185,,
55.1,-0.77901,,
55.2,-0.77712,,
55.3,-0.77729,,
55.4,-0.77930,,
55.5,-0.78290,,
55.6,-0.78586,,
55.7,-0.78968,,
55.8,-0.79244,,
55.9,-0.79585,,
56.0,-0.79880,,
56.1,-0.80268,,
56.2,-0.80689,,
56.3,-0.81170,,
56.4,-0.81791,,
56.5,-0.82517,,
56.6,-0.83190,,
56.7,-0.83992,,
56.8,-0.84882,,
56.9,-0.85697,,
57.0,-0.86489,,
57.1,-0.87088,,
57.2,-0.87550,,
57.3,-0.87979,,
57.4,-0.88238,,
57.5,-0.88263,,
57.6,-0.88235,,
57.7,-0.88125,,
57.8,-0.87920,,
57.9,-0.87755,,
58.0,-0.87565,,
58.1,-0.87318,,
58.2,-0.87067,,
58.3,-0.87039,,
58.4,-0.87141,,
58.5,-0.87182,,
58.6,-0.87329,,
58.7,-0.87530,,
58.8,-0.87557,,
58.9,-0.87629,,
59.0,-0.87795,,
59.1,-0.87876,,
59.2,-0.87849,,
59.3,-0.87708,,
59.4,-0.87526,,
59.5,-0.87342,,
59.6,-0.87180,,
59.7,-0.86655,,
59.8,-0.85848,,
59.9,-0.84760,,
60.0,-0.83476,,
60.1,-0.82252,,
60.2,-0.80895,,
60.3,-0.79571,,
60.4,-0.78304,,
60.5,-0.76902,,
60.6,-0.75471,,
60.7,-0.74202,,
60.8,-0.72988,,
60.9,-0.71700,,
61.0,-0.70409,,
61.1,-0.69085,,
61.2,-0.67715,,
61.3,-0.66428,,
61.4,-0.65021,,
61.5,-0.63727,,
61.6,-0.62594,,
61.7,-0.61440,,
61.8,-0.60300,,
61.9,-0.59258,,
62.0,-0.58286,,
62.1,-0.57364,,
62.2,-0.56609,,
62.3,-0.55744,,
62.4,-0.54955,,
62.5,-0.54274,,
62.6,-0.53707,,
62.7,-0.53317,,
62.8,-0.53058,,
62.9,-0.52898,,
63.0,-0.52942,,
63.1,-0.53167,,
63.2,-0.53416,,
63.3,-0.53603,,
63.4,-0.53950,,
63.5,-0.54235,,
63.6,-0.54540,,
63.7,-0.54910,,
63.8,-0.55164,,
63.9,-0.55545,,
64.0,-0.56107,,
64.1,-0.56669,,
64.2,-0.57265,,
64.3,-0.58175,,
64.4,-0.59132,,
64.5,-0.60185,,
64.6,-0.61158,,
64.7,-0.61960,,
64.8,-0.62754,,
64.9,-0.63430,,
65.0,-0.63936,,
65.1,-0.64391,,
65.2,-0.64793,,
65.3,-0.65213,,
65.4,-0.65556,,
65.5,-0.65776,,
65.6,-0.65988,,
65.7,-0.66190,,
65.8,-0.66315,,
65.9,-0.66530,,
66.0,-0.66654,,
66.1,-0.66599,,
66.2,-0.66657,,
66.3,-0.66979,,
66.4,-0.67296,,
66.5,-0.67662,,
66.6,-0.67972,,
66.7,-0.68369,,
66.8,-0.68992,,
66.9,-0.69567,,
67.0,-0.69953,,
67.1,-0.70219,,
67.2,-0.70409,,
67.3,-0.70357,,
67.4,-0.70252,,
67.5,-0.70071,,
67.6,-0.69935,,
67.7,-0.69909,,
67.8,-0.69819,,
67.9,-0.69646,,
68.0,-0.69580,,
68.1,-0.69586,,
68.2,-0.69968,,
68.3,-0.70401,,
68.4,-0.70840,,
68.5,-0.71258,,
68.6,-0.71909,,
68.7,-0.72580,,
68.8,-0.73421,,
68.9,-0.74433,,
69.0,-0.75407,,
69.1,-0.76300,,
69.2,-0.77094,,
69.3,-0.77721,,
69.4,-0.78156,,
69.5,-0.78598,,
69.6,-0.78888,,
69.7,-0.79151,,
69.8,-0.79126,,
69.9,-0.78825,,
70.0,-0.78406,,
70.1,-0.77962,,
70.2,-0.77546,,
70.3,-0.76986,,
70.4,-0.76330,,
70.5,-0.75680,,
70.6,-0.75022,,
70.7,-0.74416,,
70.8,-0.73823,,
70.9,-0.73224,,
71.0,-0.72672,,
71.1,-0.71930,,
71.2,-0.71280,,
71.3,-0.70603,,
71.4,-0.69903,,
