Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.01009,,
0.2,0.01607,,
0.3,0.02132,,
0.4,0.02968,,
0.5,0.03506,,
0.6,0.04167,,
0.7,0.04443,,
0.8,0.04616,,
0.9,0.04845,,
1.0,0.04816,,
1.1,0.05698,,
1.2,0.06402,,
1.3,0.06821,,
1.4,0.07048,,
1.5,0.06554,,
1.6,0.05503,,
1.7,0.04484,,
1.8,0.03480,,
1.9,0.02351,,
2.0,0.01293,,
2.1,0.00670,,
2.2,0.00186,,
2.3,-0.00858,,
2.4,-0.01806,,
2.5,-0.03170,,
2.6,-0.04536,,
2.7,-0.06077,,
2.8,-0.07413,,
2.9,-0.08154,,
3.0,-0.09588,,
3.1,-0.11365,,
3.2,-0.13075,,
3.3,-0.13974,,
3.4,-0.14449,,
3.5,-0.15001,,
3.6,-0.14771,,
3.7,-0.14146,,
3.8,-0.13825,,
3.9,-0.13236,,
4.0,-0.11894,,
4.1,-0.10517,,
4.2,-0.09162,,
4.3,-0.07924,,
4.4,-0.06978,,
4.5,-0.06067,,
4.6,-0.04721,,
4.7,-0.02784,,
4.8,-0.01403,,
4.9,0.00166,,
5.0,0.01451,,
5.1,0.02352,,
5.2,0.02842,,
5.3,0.03068,,
5.4,0.04183,,
5.5,0.05225,,
5.6,0.05750,,
5.7,0.06610,,
5.8,0.07185,,
5.9,0.08414,,
6.0,0.08975,,
6.1,0.09327,,
6.2,0.09334,,
6.3,0.08819,,
6.4,0.08448,,
6.5,0.07579,,
6.6,0.06958,,
6.7,0.05912,,
6.8,0.04772,,
6.9,0.03655,,
7.0,0.02423,,
7.1,0.01540,,
7.2,0.00635,,
7.3,-0.00027,,
7.4,-0.00058,,
7.5,-0.00285,,
7.6,-0.00741,,
7.7,-0.00833,,
7.8,-0.00798,,
7.9,-0.00969,,
8.0,-0.01181,,
8.1,-0.01277,,
8.2,-0.01113,,
8.3,-0.00434,,
8.4,-0.00328,,
8.5,-0.01139,,
8.6,-0.01996,,
8.7,-0.02758,,
8.8,-0.03292,,
8.9,-0.03936,,
9.0,-0.04207,,
9.1,-0.03804,,
9.2,-0.03275,,
9.3,-0.03253,,
9.4,-0.03380,,
9.5,-0.03982,,
9.6,-0.04805,,
9.7,-0.05562,,
9.8,-0.05976,,
9.9,-0.06381,,
10.0,-0.06959,,
10.1,-0.07596,,
10.2,-0.07767,,
10.3,-0.07682,,
10.4,-0.07410,,
10.5,-0.06999,,
10.6,-0.06617,,
10.7,-0.06617,,
10.8,-0.06367,,
10.9,-0.06010,,
11.0,-0.04640,,
11.1,-0.04284,,
11.2,-0.04441,,
11.3,-0.04143,,
11.4,-0.03037,,
11.5,-0.02510,,
11.6,-0.01745,,
11.7,-0.01246,,
11.8,-0.01131,,
11.9,-0.01041,,
12.0,-0.00122,,
12.1,-0.00415,,
12.2,-0.00620,,
12.3,-0.01233,,
12.4,-0.02030,,
12.5,-0.01886,,
12.6,-0.01785,,
12.7,-0.02118,,
12.8,-0.01678,,
12.9,-0.01260,,
13.0,-0.00760,,
13.1,-0.00590,,
13.2,-0.00419,,
13.3,-0.00533,,
13.4,-0.00469,,
13.5,-0.00653,,
13.6,-0.00899,,
13.7,-0.01169,,
13.8,-0.01639,,
13.9,-0.02520,,
14.0,-0.03172,,
14.1,-0.03463,,
14.2,-0.03418,,
14.3,-0.03665,,
14.4,-0.03927,,
14.5,-0.04253,,
14.6,-0.04335,,
14.7,-0.04617,,
14.8,-0.05458,,
14.9,-0.06149,,
15.0,-0.05533,,
15.1,-0.04860,,
15.2,-0.04083,,
15.3,-0.02654,,
15.4,-0.01645,,
15.5,-0.00679,,
15.6,0.00055,,
15.7,0.00735,,
15.8,0.01198,,
15.9,0.01964,,
16.0,0.03094,,
16.1,0.03669,,
16.2,0.04030,,
16.3,0.04505,,
16.4,0.05263,,
16.5,0.05913,,
16.6,0.06712,,
16.7,0.07330,,
16.8,0.08126,,
16.9,0.08293,,
17.0,0.07971,,
17.1,0.07269,,
17.2,0.06934,,
17.3,0.06678,,
17.4,0.05948,,
17.5,0.05667,,
17.6,0.04846,,
17.7,0.04249,,
17.8,0.03609,,
17.9,0.02916,,
18.0,0.01445,,
18.1,0.00776,,
18.2,0.00180,,
18.3,-0.01397,,
18.4,-0.03067,,
18.5,-0.04542,,
18.6,-0.05222,,
18.7,-0.04842,,
18.8,-0.04456,,
18.9,-0.04367,,
19.0,-0.04254,,
19.1,-0.03353,,
19.2,-0.02433,,
19.3,-0.02037,,
19.4,-0.02488,,
19.5,-0.02775,,
19.6,-0.03292,,
19.7,-0.04167,,
19.8,-0.05510,,
19.9,-0.07213,,
20.0,-0.09128,,
20.1,-0.10962,,
20.2,-0.12629,,
20.3,-0.14227,,
20.4,-0.16078,,
20.5,-0.17412,,
20.6,-0.19108,,
20.7,-0.20291,,
20.8,-0.21056,,
20.9,-0.21682,,
21.0,-0.21736,,
21.1,-0.22015,,
21.2,-0.22799,,
21.3,-0.23080,,
21.4,-0.23608,,
21.5,-0.23512,,
21.6,-0.23625,,
21.7,-0.23982,,
21.8,-0.24058,,
21.9,-0.24248,,
22.0,-0.25287,,
22.1,-0.25857,,
22.2,-0.26341,,
22.3,-0.27346,,
22.4,-0.27776,,
22.5,-0.28467,,
22.6,-0.29259,,
22.7,-0.29857,,
22.8,-0.30317,,
22.9,-0.31141,,
23.0,-0.32570,,
23.1,-0.33504,,
23.2,-0.34049,,
23.3,-0.34089,,
23.4,-0.33733,,
23.5,-0.34056,,
23.6,-0.34860,,
23.7,-0.35410,,
23.8,-0.35200,,
23.9,-0.35002,,
24.0,-0.34832,,
24.1,-0.34962,,
24.2,-0.35581,,
24.3,-0.36295,,
24.4,-0.37677,,
24.5,-0.38534,,
24.6,-0.39980,,
24.7,-0.41450,,
24.8,-0.42174,,
24.9,-0.42984,,
25.0,-0.43921,,
25.1,-0.44011,,
25.2,-0.43515,,
25.3,-0.42684,,
25.4,-0.41873,,
25.5,-0.41271,,
25.6,-0.40106,,
25.7,-0.39128,,
25.8,-0.37339,,
25.9,-0.36043,,
26.0,-0.34452,,
26.1,-0.34080,,
26.2,-0.33275,,
26.3,-0.31973,,
26.4,-0.30507,,
26.5,-0.29462,,
26.6,-0.28726,,
26.7,-0.27887,,
26.8,-0.27061,,
26.9,-0.26640,,
27.0,-0.26804,,
27.1,-0.26618,,
27.2,-0.26465,,
27.3,-0.26678,,
27.4,-0.26421,,
27.5,-0.25609,,
27.6,-0.24368,,
27.7,-0.23653,,
27.8,-0.23017,,
27.9,-0.21949,,
28.0,-0.20998,,
28.1,-0.20450,,
28.2,-0.19638,,
28.3,-0.18817,,
28.4,-0.17729,,
28.5,-0.16913,,
28.6,-0.16509,,
28.7,-0.15570,,
28.8,-0.14948,,
28.9,-0.14352,,
29.0,-0.13622,,
29.1,-0.13738,,
29.2,-0.13979,,
29.3,-0.14212,,
29.4,-0.14827,,
29.5,-0.15876,,
29.6,-0.16827,,
29.7,-0.17599,,
29.8,-0.18097,,
29.9,-0.19013,,
30.0,-0.19701,,
30.1,-0.21150,,
30.2,-0.22250,,
30.3,-0.23556,,
30.4,-0.25018,,
30.5,-0.26797,,
30.6,-0.28628,,
30.7,-0.30164,,
30.8,-0.31112,,
30.9,-0.32146,,
31.0,-0.33623,,
31.1,-0.35041,,
31.2,-0.36401,,
31.3,-0.38035,,
31.4,-0.40039,,
31.5,-0.42501,,
31.6,-0.44710,,
31.7,-0.46832,,
31.8,-0.48896,,
31.9,-0.50656,,
32.0,-0.52862,,
32.1,-0.53771,,
32.2,-0.54324,,
