Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00650,,
0.2,-0.01451,,
0.3,-0.02088,,
0.4,-0.02470,,
0.5,-0.02632,,
0.6,-0.02610,,
0.7,-0.02435,,
0.8,-0.02202,,
0.9,-0.01832,,
1.0,-0.01228,,
1.1,-0.00487,,
1.2,0.00264,,
1.3,0.01021,,
1.4,0.01718,,
1.5,0.02321,,
1.6,0.02887,,
1.7,0.03512,,
1.8,0.04247,,
1.9,0.05307,,
2.0,0.06520,,
2.1,0.07652,,
2.2,0.08583,,
2.3,0.09131,,
2.4,0.09357,,
2.5,0.09253,,
2.6,0.08901,,
2.7,0.08630,,
2.8,0.08477,,
2.9,0.08321,,
3.0,0.08165,,
3.1,0.07877,,
3.2,0.07594,,
3.3,0.07324,,
3.4,0.06805,,
3.5,0.06048,,
3.6,0.05008,,
3.7,0.03750,,
3.8,0.02453,,
3.9,0.01284,,
4.0,0.00455,,
4.1,0.00054,,
4.2,-0.00032,,
4.3,-0.00020,,
4.4,0.00230,,
4.5,0.00581,,
4.6,0.00817,,
4.7,0.00898,,
4.8,0.00814,,
4.9,0.00768,,
5.0,0.00868,,
5.1,0.01226,,
5.2,0.01950,,
5.3,0.02742,,
5.4,0.03503,,
5.5,0.04248,,
5.6,0.05052,,
5.7,0.05952,,
5.8,0.06960,,
5.9,0.07943,,
6.0,0.08898,,
6.1,0.09890,,
6.2,0.10755,,
6.3,0.11545,,
6.4,0.12293,,
6.5,0.12955,,
6.6,0.13578,,
6.7,0.14323,,
6.8,0.15136,,
6.9,0.15916,,
7.0,0.16678,,
7.1,0.17299,,
7.2,0.17657,,
7.3,0.17707,,
7.4,0.17510,,
7.5,0.17185,,
7.6,0.16870,,
7.7,0.16638,,
7.8,0.16655,,
7.9,0.16793,,
8.0,0.16976,,
8.1,0.17159,,
8.2,0.17252,,
8.3,0.17280,,
8.4,0.17326,,
8.5,0.17369,,
8.6,0.17461,,
8.7,0.17299,,
8.8,0.17068,,
8.9,0.16871,,
9.0,0.16565,,
9.1,0.16211,,
9.2,0.15846,,
9.3,0.15491,,
9.4,0.15223,,
9.5,0.15008,,
9.6,0.14828,,
9.7,0.14801,,
9.8,0.14649,,
9.9,0.14298,,
10.0,0.13921,,
10.1,0.13481,,
10.2,0.12962,,
10.3,0.12427,,
10.4,0.11779,,
10.5,0.11238,,
10.6,0.10850,,
10.7,0.10493,,
10.8,0.10104,,
10.9,0.09845,,
11.0,0.09665,,
11.1,0.09397,,
11.2,0.08959,,
11.3,0.08384,,
11.4,0.07767,,
11.5,0.07292,,
11.6,0.06917,,
11.7,0.06679,,
11.8,0.06585,,
11.9,0.06499,,
12.0,0.06480,,
12.1,0.06420,,
12.2,0.06333,,
12.3,0.06358,,
12.4,0.06432,,
12.5,0.06581,,
12.6,0.06881,,
12.7,0.07297,,
12.8,0.07800,,
12.9,0.08500,,
13.0,0.09247,,
13.1,0.09953,,
13.2,0.10511,,
13.3,0.11004,,
13.4,0.11351,,
13.5,0.11452,,
13.6,0.11536,,
13.7,0.11659,,
13.8,0.11718,,
13.9,0.11860,,
14.0,0.11762,,
14.1,0.11399,,
14.2,0.10910,,
14.3,0.10245,,
14.4,0.09524,,
14.5,0.08879,,
14.6,0.08179,,
14.7,0.07422,,
14.8,0.06416,,
14.9,0.05139,,
15.0,0.03599,,
15.1,0.02151,,
15.2,0.00383,,
15.3,-0.01440,,
15.4,-0.03305,,
15.5,-0.05201,,
15.6,-0.07055,,
15.7,-0.09027,,
15.8,-0.11064,,
15.9,-0.13001,,
16.0,-0.14887,,
16.1,-0.16886,,
16.2,-0.18944,,
16.3,-0.20963,,
16.4,-0.23092,,
16.5,-0.25136,,
16.6,-0.27066,,
16.7,-0.28872,,
16.8,-0.30626,,
16.9,-0.32500,,
17.0,-0.34447,,
17.1,-0.36435,,
17.2,-0.38381,,
17.3,-0.40174,,
17.4,-0.41768,,
17.5,-0.43217,,
17.6,-0.44561,,
17.7,-0.46093,,
17.8,-0.47759,,
17.9,-0.49519,,
18.0,-0.51281,,
18.1,-0.52796,,
18.2,-0.53816,,
18.3,-0.54377,,
18.4,-0.54464,,
18.5,-0.54301,,
18.6,-0.53895,,
18.7,-0.53332,,
18.8,-0.52669,,
18.9,-0.51946,,
19.0,-0.50922,,
19.1,-0.49492,,
19.2,-0.47693,,
19.3,-0.45572,,
19.4,-0.43242,,
