Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.00930,,
0.2,0.01803,,
0.3,0.02569,,
0.4,0.03273,,
0.5,0.03945,,
0.6,0.04470,,
0.7,0.04732,,
0.8,0.04688,,
0.9,0.04467,,
1.0,0.03822,,
1.1,0.03048,,
1.2,0.02377,,
1.3,0.01860,,
1.4,0.01316,,
1.5,0.00782,,
1.6,0.00408,,
1.7,0.00066,,
1.8,-0.00315,,
1.9,-0.00507,,
2.0,-0.00533,,
2.1,-0.00285,,
2.2,0.00210,,
2.3,0.00654,,
2.4,0.01024,,
2.5,0.01314,,
2.6,0.01326,,
2.7,0.01372,,
2.8,0.01549,,
2.9,0.02298,,
3.0,0.03416,,
3.1,0.04769,,
3.2,0.06070,,
3.3,0.07432,,
3.4,0.08584,,
3.5,0.09393,,
3.6,0.09945,,
3.7,0.10305,,
3.8,0.10719,,
3.9,0.11250,,
4.0,0.11855,,
4.1,0.12707,,
4.2,0.13681,,
4.3,0.14570,,
4.4,0.15136,,
4.5,0.15342,,
4.6,0.15391,,
4.7,0.15337,,
4.8,0.15217,,
4.9,0.15188,,
5.0,0.15326,,
5.1,0.15463,,
5.2,0.15377,,
5.3,0.15030,,
5.4,0.14356,,
5.5,0.13605,,
5.6,0.12985,,
5.7,0.12463,,
5.8,0.11952,,
5.9,0.11533,,
6.0,0.11245,,
6.1,0.10967,,
6.2,0.10633,,
6.3,0.10279,,
6.4,0.09857,,
6.5,0.09482,,
6.6,0.09340,,
6.7,0.09386,,
6.8,0.09513,,
6.9,0.09727,,
7.0,0.09890,,
7.1,0.09999,,
7.2,0.10124,,
7.3,0.10034,,
7.4,0.09887,,
7.5,0.09573,,
7.6,0.08979,,
7.7,0.08262,,
7.8,0.07516,,
7.9,0.06596,,
8.0,0.05698,,
8.1,0.04796,,
8.2,0.04074,,
8.3,0.03551,,
8.4,0.03223,,
8.5,0.02942,,
8.6,0.02560,,
8.7,0.02334,,
8.8,0.02325,,
8.9,0.02484,,
9.0,0.03036,,
9.1,0.03811,,
9.2,0.04569,,
9.3,0.05249,,
9.4,0.05823,,
9.5,0.06284,,
9.6,0.06702,,
9.7,0.07185,,
9.8,0.07521,,
9.9,0.07739,,
10.0,0.07731,,
10.1,0.07324,,
10.2,0.06783,,
10.3,0.06260,,
10.4,0.05770,,
10.5,0.05383,,
10.6,0.04998,,
10.7,0.04627,,
10.8,0.04143,,
10.9,0.03487,,
11.0,0.02638,,
11.1,0.01600,,
11.2,0.00454,,
11.3,-0.00749,,
11.4,-0.01779,,
11.5,-0.02459,,
11.6,-0.02984,,
11.7,-0.03271,,
11.8,-0.03623,,
11.9,-0.03867,,
12.0,-0.04183,,
12.1,-0.04728,,
12.2,-0.05503,,
12.3,-0.06427,,
12.4,-0.07314,,
12.5,-0.08132,,
12.6,-0.08869,,
12.7,-0.09591,,
12.8,-0.10136,,
12.9,-0.10563,,
13.0,-0.10844,,
13.1,-0.10843,,
13.2,-0.10707,,
13.3,-0.10523,,
13.4,-0.10275,,
13.5,-0.09960,,
13.6,-0.09580,,
13.7,-0.09076,,
13.8,-0.08424,,
13.9,-0.07755,,
14.0,-0.07007,,
14.1,-0.06285,,
14.2,-0.05513,,
14.3,-0.04717,,
14.4,-0.04113,,
14.5,-0.03472,,
14.6,-0.03004,,
14.7,-0.02677,,
14.8,-0.02399,,
14.9,-0.02379,,
15.0,-0.02448,,
15.1,-0.02640,,
15.2,-0.02901,,
15.3,-0.03259,,
15.4,-0.03528,,
15.5,-0.03744,,
15.6,-0.03667,,
15.7,-0.03124,,
15.8,-0.02187,,
15.9,-0.00857,,
16.0,0.00640,,
16.1,0.01972,,
16.2,0.03171,,
16.3,0.04264,,
16.4,0.05404,,
16.5,0.06804,,
16.6,0.08227,,
16.7,0.09744,,
16.8,0.11319,,
