Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00459,,
0.2,-0.01055,,
0.3,-0.02486,,
0.4,-0.03947,,
0.5,-0.04870,,
0.6,-0.04859,,
0.7,-0.05086,,
0.8,-0.04514,,
0.9,-0.04031,,
1.0,-0.03511,,
1.1,-0.03154,,
1.2,-0.02329,,
1.3,-0.00798,,
1.4,0.00262,,
1.5,0.01442,,
1.6,0.02127,,
1.7,0.02946,,
1.8,0.03962,,
1.9,0.04537,,
2.0,0.04951,,
2.1,0.05039,,
2.2,0.05460,,
2.3,0.06081,,
2.4,0.06423,,
2.5,0.06708,,
2.6,0.06798,,
2.7,0.06235,,
2.8,0.06602,,
2.9,0.06835,,
3.0,0.07427,,
3.1,0.07893,,
3.2,0.08705,,
3.3,0.08841,,
3.4,0.09513,,
3.5,0.10544,,
3.6,0.10757,,
3.7,0.10897,,
3.8,0.10382,,
3.9,0.09605,,
4.0,0.09521,,
4.1,0.09076,,
4.2,0.09445,,
4.3,0.08958,,
4.4,0.08231,,
4.5,0.07083,,
4.6,0.06836,,
4.7,0.06679,,
4.8,0.06502,,
4.9,0.05985,,
5.0,0.05308,,
5.1,0.04713,,
5.2,0.04785,,
5.3,0.04734,,
5.4,0.04607,,
5.5,0.04832,,
5.6,0.04753,,
5.7,0.04372,,
5.8,0.03315,,
5.9,0.02222,,
6.0,0.01108,,
6.1,0.00182,,
6.2,-0.01316,,
6.3,-0.02566,,
6.4,-0.03737,,
6.5,-0.05061,,
6.6,-0.05988,,
6.7,-0.06914,,
6.8,-0.07456,,
6.9,-0.09021,,
7.0,-0.10045,,
7.1,-0.10984,,
7.2,-0.10767,,
7.3,-0.10223,,
7.4,-0.10282,,
7.5,-0.10740,,
7.6,-0.11392,,
