Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,-0.00407,,
0.2,-0.00809,,
0.3,-0.01122,,
0.4,-0.01440,,
0.5,-0.01680,,
0.6,-0.01803,,
0.7,-0.01930,,
0.8,-0.02058,,
0.9,-0.02119,,
1.0,-0.02149,,
1.1,-0.02169,,
1.2,-0.02190,,
1.3,-0.02219,,
1.4,-0.02193,,
1.5,-0.02147,,
1.6,-0.02169,,
1.7,-0.02102,,
1.8,-0.01934,,
1.9,-0.01667,,
2.0,-0.01441,,
2.1,-0.01261,,
2.2,-0.01061,,
2.3,-0.00939,,
2.4,-0.00877,,
2.5,-0.00793,,
2.6,-0.00778,,
2.7,-0.00810,,
2.8,-0.01005,,
2.9,-0.01216,,
3.0,-0.01561,,
3.1,-0.01961,,
3.2,-0.02503,,
3.3,-0.03091,,
3.4,-0.03867,,
3.5,-0.04763,,
3.6,-0.05668,,
3.7,-0.06653,,
3.8,-0.07553,,
3.9,-0.08483,,
4.0,-0.09569,,
4.1,-0.10604,,
4.2,-0.11545,,
4.3,-0.12311,,
4.4,-0.12871,,
4.5,-0.13355,,
4.6,-0.13573,,
4.7,-0.13577,,
4.8,-0.13407,,
4.9,-0.12967,,
5.0,-0.12422,,
5.1,-0.11869,,
5.2,-0.11161,,
5.3,-0.10429,,
5.4,-0.09746,,
5.5,-0.09080,,
5.6,-0.08480,,
5.7,-0.07835,,
5.8,-0.07286,,
5.9,-0.06770,,
6.0,-0.06252,,
6.1,-0.05778,,
6.2,-0.05305,,
6.3,-0.04940,,
6.4,-0.04535,,
6.5,-0.04082,,
6.6,-0.03577,,
6.7,-0.03023,,
6.8,-0.02556,,
6.9,-0.02048,,
7.0,-0.01495,,
7.1,-0.00768,,
7.2,-0.00009,,
7.3,0.00704,,
7.4,0.01465,,
7.5,0.02189,,
7.6,0.02833,,
7.7,0.03576,,
7.8,0.04312,,
7.9,0.05114,,
8.0,0.05820,,
8.1,0.06415,,
8.2,0.06833,,
8.3,0.07184,,
8.4,0.07532,,
8.5,0.07844,,
8.6,0.08041,,
8.7,0.08284,,
8.8,0.08528,,
8.9,0.08678,,
9.0,0.08695,,
9.1,0.08695,,
9.2,0.08546,,
9.3,0.08254,,
9.4,0.07897,,
9.5,0.07588,,
9.6,0.07121,,
9.7,0.06792,,
9.8,0.06487,,
9.9,0.06273,,
10.0,0.06115,,
10.1,0.05990,,
10.2,0.05883,,
10.3,0.05785,,
10.4,0.05624,,
10.5,0.05499,,
10.6,0.05261,,
10.7,0.04972,,
10.8,0.04799,,
10.9,0.04758,,
11.0,0.04915,,
11.1,0.05091,,
11.2,0.05324,,
11.3,0.05561,,
11.4,0.05841,,
11.5,0.06181,,
11.6,0.06587,,
11.7,0.06991,,
11.8,0.07356,,
11.9,0.07731,,
12.0,0.08209,,
12.1,0.08632,,
12.2,0.09120,,
12.3,0.09665,,
12.4,0.10061,,
12.5,0.10472,,
12.6,0.10854,,
12.7,0.11249,,
12.8,0.11615,,
12.9,0.11931,,
13.0,0.12057,,
13.1,0.12063,,
13.2,0.11930,,
13.3,0.11658,,
13.4,0.11256,,
13.5,0.10805,,
13.6,0.10286,,
13.7,0.09692,,
13.8,0.09093,,
13.9,0.08525,,
14.0,0.07874,,
14.1,0.07217,,
14.2,0.06464,,
14.3,0.05572,,
14.4,0.04529,,
14.5,0.03472,,
14.6,0.02408,,
14.7,0.01343,,
14.8,0.00279,,
14.9,-0.00915,,
15.0,-0.02101,,
15.1,-0.03207,,
15.2,-0.04199,,
15.3,-0.04869,,
15.4,-0.05195,,
15.5,-0.05256,,
15.6,-0.04980,,
15.7,-0.04619,,
15.8,-0.04246,,
15.9,-0.03704,,
16.0,-0.02987,,
16.1,-0.02170,,
16.2,-0.01300,,
16.3,-0.00473,,
16.4,0.00396,,
16.5,0.01282,,
16.6,0.02171,,
16.7,0.03121,,
16.8,0.04028,,
16.9,0.04773,,
17.0,0.05499,,
17.1,0.06289,,
17.2,0.07046,,
17.3,0.07921,,
17.4,0.08657,,
17.5,0.09322,,
17.6,0.10092,,
17.7,0.10853,,
17.8,0.11614,,
17.9,0.12310,,
18.0,0.12848,,
18.1,0.13320,,
18.2,0.13781,,
18.3,0.14127,,
18.4,0.14511,,
18.5,0.14879,,
18.6,0.15138,,
18.7,0.15377,,
18.8,0.15514,,
18.9,0.15578,,
19.0,0.15590,,
19.1,0.15432,,
19.2,0.15121,,
19.3,0.14740,,
19.4,0.14078,,
19.5,0.13435,,
19.6,0.12775,,
19.7,0.12012,,
19.8,0.11174,,
19.9,0.10348,,
20.0,0.09380,,
20.1,0.08332,,
20.2,0.07175,,
20.3,0.05903,,
20.4,0.04651,,
20.5,0.03360,,
20.6,0.02263,,
20.7,0.01341,,
20.8,0.00570,,
20.9,-0.00073,,
21.0,-0.00544,,
21.1,-0.00898,,
21.2,-0.01237,,
21.3,-0.01421,,
21.4,-0.01715,,
21.5,-0.01990,,
21.6,-0.02309,,
21.7,-0.02835,,
21.8,-0.03311,,
21.9,-0.03801,,
22.0,-0.04337,,
22.1,-0.04934,,
22.2,-0.05530,,
22.3,-0.06288,,
22.4,-0.07088,,
22.5,-0.08059,,
22.6,-0.09193,,
22.7,-0.10474,,
22.8,-0.11881,,
22.9,-0.13462,,
23.0,-0.15032,,
23.1,-0.16623,,
23.2,-0.18186,,
23.3,-0.19433,,
23.4,-0.20429,,
23.5,-0.21096,,
23.6,-0.21415,,
23.7,-0.21533,,
23.8,-0.21412,,
23.9,-0.21047,,
24.0,-0.20586,,
24.1,-0.20050,,
24.2,-0.19388,,
24.3,-0.18582,,
24.4,-0.17634,,
24.5,-0.16620,,
24.6,-0.15520,,
24.7,-0.14461,,
24.8,-0.13442,,
24.9,-0.12395,,
25.0,-0.11284,,
25.1,-0.10161,,
25.2,-0.09120,,
25.3,-0.08207,,
25.4,-0.07238,,
25.5,-0.06317,,
25.6,-0.05562,,
25.7,-0.04827,,
25.8,-0.04164,,
25.9,-0.03463,,
26.0,-0.02933,,
26.1,-0.02607,,
26.2,-0.02356,,
26.3,-0.02238,,
26.4,-0.02208,,
26.5,-0.02368,,
26.6,-0.02561,,
26.7,-0.02832,,
26.8,-0.03200,,
26.9,-0.03734,,
27.0,-0.04328,,
27.1,-0.04919,,
27.2,-0.05475,,
27.3,-0.05981,,
27.4,-0.06564,,
27.5,-0.06957,,
27.6,-0.07163,,
27.7,-0.07460,,
27.8,-0.07793,,
27.9,-0.08130,,
28.0,-0.08387,,
28.1,-0.08592,,
28.2,-0.08697,,
28.3,-0.08749,,
28.4,-0.08777,,
28.5,-0.08931,,
28.6,-0.09149,,
28.7,-0.09396,,
28.8,-0.09648,,
28.9,-0.10025,,
29.0,-0.10451,,
29.1,-0.10882,,
29.2,-0.11424,,
29.3,-0.11863,,
29.4,-0.12423,,
29.5,-0.13015,,
29.6,-0.13591,,
29.7,-0.14257,,
29.8,-0.14999,,
29.9,-0.15736,,
30.0,-0.16558,,
30.1,-0.17441,,
30.2,-0.18369,,
30.3,-0.19262,,
30.4,-0.20147,,
30.5,-0.21039,,
30.6,-0.22011,,
30.7,-0.22833,,
30.8,-0.23524,,
30.9,-0.24235,,
31.0,-0.24783,,
31.1,-0.25279,,
31.2,-0.25720,,
31.3,-0.26174,,
31.4,-0.26677,,
31.5,-0.27178,,
31.6,-0.27520,,
31.7,-0.27826,,
31.8,-0.28099,,
31.9,-0.28277,,
32.0,-0.28269,,
32.1,-0.28235,,
32.2,-0.28067,,
32.3,-0.27781,,
