Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.00428,,
0.2,0.00575,,
0.3,0.00617,,
0.4,0.00526,,
0.5,0.00690,,
0.6,0.01169,,
0.7,0.01774,,
0.8,0.02327,,
0.9,0.02343,,
1.0,0.01928,,
1.1,0.01436,,
1.2,0.00928,,
1.3,0.00572,,
1.4,0.00511,,
1.5,0.00340,,
1.6,-0.00018,,
1.7,-0.00459,,
1.8,-0.00857,,
1.9,-0.01014,,
2.0,-0.00841,,
2.1,-0.00513,,
2.2,-0.00134,,
2.3,-0.00027,,
2.4,0.00049,,
2.5,0.00094,,
2.6,0.00110,,
2.7,0.00102,,
2.8,0.00137,,
2.9,0.00448,,
3.0,0.01206,,
3.1,0.02075,,
3.2,0.02668,,
3.3,0.02797,,
3.4,0.02463,,
3.5,0.02224,,
3.6,0.02375,,
3.7,0.02978,,
3.8,0.03971,,
3.9,0.05224,,
4.0,0.06452,,
4.1,0.07438,,
4.2,0.08016,,
4.3,0.08392,,
4.4,0.08689,,
4.5,0.08980,,
4.6,0.09567,,
4.7,0.10461,,
4.8,0.11248,,
4.9,0.11583,,
5.0,0.11246,,
5.1,0.10235,,
5.2,0.08925,,
5.3,0.07607,,
5.4,0.06370,,
5.5,0.05520,,
5.6,0.04863,,
5.7,0.04415,,
5.8,0.03969,,
5.9,0.03350,,
6.0,0.02410,,
6.1,0.01356,,
6.2,0.00175,,
6.3,-0.00733,,
6.4,-0.01307,,
6.5,-0.01604,,
6.6,-0.01410,,
6.7,-0.01042,,
6.8,-0.00879,,
6.9,-0.00780,,
7.0,-0.00733,,
7.1,-0.00659,,
7.2,-0.00387,,
7.3,0.00095,,
7.4,0.00778,,
7.5,0.01577,,
7.6,0.02306,,
7.7,0.03134,,
7.8,0.04079,,
7.9,0.05538,,
8.0,0.07291,,
8.1,0.08936,,
8.2,0.10131,,
8.3,0.10991,,
8.4,0.11799,,
8.5,0.12776,,
8.6,0.13962,,
8.7,0.15233,,
8.8,0.16318,,
8.9,0.17150,,
9.0,0.17777,,
9.1,0.18572,,
9.2,0.19654,,
9.3,0.20803,,
9.4,0.21964,,
9.5,0.23039,,
9.6,0.24179,,
9.7,0.25330,,
9.8,0.26066,,
9.9,0.26187,,
10.0,0.25763,,
10.1,0.24937,,
10.2,0.24275,,
10.3,0.24070,,
10.4,0.24115,,
10.5,0.24283,,
10.6,0.24165,,
10.7,0.23565,,
10.8,0.22409,,
10.9,0.20898,,
11.0,0.19362,,
11.1,0.17979,,
11.2,0.16902,,
11.3,0.15989,,
11.4,0.15091,,
11.5,0.13925,,
11.6,0.12427,,
11.7,0.10651,,
11.8,0.08845,,
11.9,0.07274,,
12.0,0.06067,,
12.1,0.05131,,
12.2,0.04531,,
12.3,0.04014,,
12.4,0.03635,,
12.5,0.03414,,
12.6,0.03153,,
12.7,0.02947,,
12.8,0.03040,,
12.9,0.03541,,
13.0,0.04151,,
13.1,0.04568,,
13.2,0.04580,,
13.3,0.04298,,
13.4,0.04068,,
13.5,0.04072,,
13.6,0.04060,,
13.7,0.03767,,
13.8,0.03006,,
13.9,0.01974,,
14.0,0.01059,,
14.1,0.00397,,
14.2,-0.00093,,
14.3,-0.00793,,
14.4,-0.01630,,
14.5,-0.02490,,
14.6,-0.03244,,
14.7,-0.03697,,
14.8,-0.03899,,
14.9,-0.04028,,
15.0,-0.04248,,
15.1,-0.04247,,
15.2,-0.03872,,
15.3,-0.03135,,
15.4,-0.02396,,
15.5,-0.01917,,
15.6,-0.01489,,
15.7,-0.01193,,
15.8,-0.00800,,
15.9,-0.00194,,
16.0,0.00474,,
16.1,0.00986,,
16.2,0.01303,,
16.3,0.01616,,
16.4,0.02093,,
16.5,0.02681,,
16.6,0.03410,,
16.7,0.04219,,
16.8,0.04872,,
16.9,0.05320,,
17.0,0.05683,,
17.1,0.05966,,
17.2,0.06176,,
17.3,0.06390,,
17.4,0.06449,,
17.5,0.06346,,
17.6,0.06353,,
17.7,0.06607,,
17.8,0.07231,,
17.9,0.08131,,
18.0,0.08711,,
18.1,0.08936,,
18.2,0.08681,,
18.3,0.08180,,
18.4,0.07639,,
18.5,0.07370,,
18.6,0.07324,,
18.7,0.07325,,
18.8,0.07410,,
18.9,0.07721,,
19.0,0.08388,,
19.1,0.09187,,
19.2,0.09926,,
19.3,0.10505,,
19.4,0.10882,,
19.5,0.11048,,
19.6,0.11279,,
19.7,0.11717,,
19.8,0.12159,,
19.9,0.12498,,
20.0,0.12681,,
20.1,0.12826,,
20.2,0.12996,,
20.3,0.13093,,
20.4,0.13070,,
20.5,0.12974,,
20.6,0.12705,,
20.7,0.12288,,
20.8,0.11747,,
20.9,0.11037,,
