Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
0.0,0.00000,,
0.1,0.01053,,
0.2,0.01833,,
0.3,0.02132,,
0.4,0.02075,,
0.5,0.01750,,
0.6,0.01162,,
0.7,0.00592,,
0.8,-0.00070,,
0.9,-0.00683,,
1.0,-0.01237,,
1.1,-0.01734,,
1.2,-0.02176,,
1.3,-0.02571,,
1.4,-0.02859,,
1.5,-0.02950,,
1.6,-0.02942,,
1.7,-0.02762,,
1.8,-0.02515,,
1.9,-0.02132,,
2.0,-0.01584,,
2.1,-0.00999,,
2.2,-0.00318,,
2.3,0.00420,,
2.4,0.01253,,
2.5,0.02132,,
2.6,0.02959,,
2.7,0.03752,,
2.8,0.04523,,
2.9,0.05214,,
3.0,0.05865,,
3.1,0.06568,,
3.2,0.07236,,
3.3,0.07889,,
3.4,0.08475,,
3.5,0.09036,,
3.6,0.09663,,
3.7,0.10201,,
3.8,0.10574,,
3.9,0.10951,,
4.0,0.11290,,
4.1,0.11505,,
4.2,0.11626,,
4.3,0.11609,,
4.4,0.11440,,
4.5,0.11189,,
4.6,0.10833,,
4.7,0.10368,,
4.8,0.09798,,
4.9,0.09068,,
5.0,0.08292,,
5.1,0.07468,,
5.2,0.06862,,
5.3,0.06404,,
5.4,0.05913,,
5.5,0.05493,,
5.6,0.05193,,
5.7,0.04968,,
5.8,0.04982,,
5.9,0.05178,,
6.0,0.05577,,
6.1,0.06108,,
6.2,0.06725,,
6.3,0.07331,,
6.4,0.07942,,
6.5,0.08563,,
6.6,0.09199,,
6.7,0.09719,,
6.8,0.10192,,
6.9,0.10659,,
7.0,0.11143,,
7.1,0.11588,,
7.2,0.12033,,
7.3,0.12434,,
7.4,0.12835,,
7.5,0.13063,,
7.6,0.13234,,
7.7,0.13219,,
7.8,0.13223,,
7.9,0.13158,,
8.0,0.13049,,
8.1,0.12844,,
8.2,0.12657,,
8.3,0.12544,,
8.4,0.12468,,
8.5,0.12403,,
8.6,0.12402,,
8.7,0.12356,,
8.8,0.12145,,
8.9,0.11980,,
9.0,0.11706,,
9.1,0.11381,,
9.2,0.11038,,
9.3,0.10698,,
9.4,0.10371,,
9.5,0.10061,,
9.6,0.09704,,
9.7,0.09466,,
9.8,0.09164,,
9.9,0.08771,,
10.0,0.08344,,
10.1,0.07851,,
10.2,0.07147,,
10.3,0.06433,,
10.4,0.05620,,
10.5,0.04866,,
10.6,0.04052,,
10.7,0.03054,,
10.8,0.02148,,
10.9,0.01408,,
11.0,0.00865,,
11.1,0.00387,,
11.2,0.00031,,
11.3,-0.00313,,
11.4,-0.00573,,
11.5,-0.00781,,
11.6,-0.01093,,
11.7,-0.01384,,
11.8,-0.01721,,
11.9,-0.02007,,
12.0,-0.02192,,
12.1,-0.02387,,
12.2,-0.02456,,
12.3,-0.02398,,
12.4,-0.02290,,
12.5,-0.02109,,
12.6,-0.01849,,
12.7,-0.01645,,
12.8,-0.01365,,
12.9,-0.01079,,
13.0,-0.00888,,
13.1,-0.00642,,
13.2,-0.00464,,
13.3,-0.00282,,
13.4,-0.00124,,
13.5,-0.00003,,
13.6,0.00011,,
13.7,-0.00046,,
13.8,-0.00151,,
13.9,-0.00418,,
14.0,-0.00766,,
14.1,-0.01145,,
14.2,-0.01659,,
14.3,-0.02221,,
14.4,-0.02847,,
14.5,-0.03542,,
14.6,-0.04171,,
14.7,-0.04864,,
14.8,-0.05620,,
14.9,-0.06436,,
15.0,-0.07237,,
15.1,-0.07986,,
15.2,-0.08931,,
15.3,-0.09859,,
15.4,-0.10791,,
15.5,-0.11737,,
15.6,-0.12636,,
15.7,-0.13457,,
15.8,-0.14126,,
15.9,-0.14611,,
16.0,-0.14910,,
16.1,-0.15035,,
16.2,-0.14938,,
16.3,-0.14808,,
16.4,-0.14683,,
16.5,-0.14582,,
16.6,-0.14449,,
16.7,-0.14188,,
16.8,-0.14088,,
16.9,-0.14030,,
17.0,-0.14010,,
17.1,-0.14025,,
17.2,-0.14070,,
17.3,-0.14076,,
17.4,-0.14139,,
17.5,-0.14241,,
17.6,-0.14303,,
17.7,-0.14353,,
17.8,-0.14405,,
17.9,-0.14402,,
18.0,-0.14513,,
18.1,-0.14692,,
18.2,-0.14841,,
18.3,-0.14909,,
18.4,-0.14943,,
18.5,-0.14902,,
18.6,-0.14904,,
18.7,-0.14809,,
18.8,-0.14681,,
18.9,-0.14625,,
19.0,-0.14557,,
19.1,-0.14436,,
19.2,-0.14240,,
19.3,-0.13967,,
19.4,-0.13551,,
19.5,-0.13037,,
19.6,-0.12453,,
19.7,-0.11755,,
19.8,-0.10992,,
19.9,-0.10131,,
20.0,-0.09290,,
20.1,-0.08535,,
20.2,-0.07892,,
20.3,-0.07369,,
20.4,-0.06827,,
20.5,-0.06262,,
20.6,-0.05870,,
20.7,-0.05545,,
20.8,-0.05227,,
20.9,-0.05014,,
21.0,-0.04819,,
21.1,-0.04793,,
21.2,-0.04939,,
21.3,-0.05112,,
21.4,-0.05367,,
21.5,-0.05859,,
21.6,-0.06389,,
21.7,-0.07112,,
21.8,-0.07900,,
21.9,-0.08547,,
22.0,-0.09085,,
22.1,-0.09342,,
22.2,-0.09309,,
22.3,-0.09005,,
22.4,-0.08524,,
22.5,-0.07995,,
22.6,-0.07360,,
22.7,-0.06726,,
22.8,-0.06019,,
22.9,-0.05337,,
23.0,-0.04597,,
23.1,-0.03827,,
23.2,-0.02977,,
23.3,-0.02091,,
23.4,-0.01329,,
23.5,-0.00635,,
23.6,0.00027,,
23.7,0.00610,,
23.8,0.01163,,
23.9,0.01581,,
24.0,0.01884,,
24.1,0.01958,,
24.2,0.01892,,
24.3,0.01743,,
24.4,0.01414,,
24.5,0.00802,,
24.6,0.00070,,
24.7,-0.00886,,
24.8,-0.01906,,
24.9,-0.03032,,
25.0,-0.04279,,
25.1,-0.05580,,
25.2,-0.07094,,
25.3,-0.08692,,
25.4,-0.10432,,
